step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,OrigBalanceDiff,DestBalanceDiff,hourOfDay,highValue,type_CASH_OUT,type_PAYMENT,type_TRANSFER,isFraud
263,2449.04,20121.0,17671.96,0.0,0.0,2449.040000000001,0.0,23,0,0,1,0,0
614,797235.09,797235.09,0.0,79626.98,876862.07,797235.09,-797235.09,14,1,1,0,0,1
138,8117.21,0.0,0.0,4398692.07,4309728.89,0.0,88963.18000000063,18,0,1,0,0,0
358,361877.28,361877.28,0.0,0.0,0.0,361877.28,0.0,22,1,0,0,1,1
323,7596886.83,7596886.83,0.0,1022130.96,8619017.79,7596886.83,-7596886.829999999,11,1,1,0,0,1
588,339.64,100781.0,100441.36,0.0,0.0,339.6399999999994,0.0,12,0,0,1,0,0
331,107198.0,268.0,0.0,0.0,107198.0,268.0,-107198.0,19,0,1,0,0,0
129,314414.37,44094.0,0.0,0.0,314414.37,44094.0,-314414.37,9,0,1,0,0,0
169,286306.33,286306.33,0.0,0.0,0.0,286306.33,0.0,1,0,0,0,1,1
393,13423.89,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,1,0,0
227,1641.55,51056.0,49414.45,66522.58,68164.13,1641.550000000003,-1641.550000000003,11,0,0,0,0,0
230,66642.04,0.0,0.0,134365.89,201007.93,0.0,-66642.03999999998,14,0,1,0,0,0
643,1707.4,1707.4,0.0,0.0,1707.4,1707.4,-1707.4,19,0,1,0,0,1
462,102464.68,102464.68,0.0,0.0,0.0,102464.68,0.0,6,0,0,0,1,1
36,18286.76,301889.65,283602.89,0.0,0.0,18286.76000000001,0.0,12,0,0,1,0,0
348,202729.26,30734.0,0.0,1078461.9,1281191.15,30734.0,-202729.25,12,0,1,0,0,0
326,245212.07,61149.0,0.0,697054.63,942266.69,61149.0,-245212.06,14,0,1,0,0,0
401,502231.1,915.0,0.0,569275.89,1071506.99,915.0,-502231.1,17,1,1,0,0,0
419,60891.94,60891.94,0.0,1534972.09,1595864.03,60891.94,-60891.93999999994,11,0,1,0,0,1
298,301337.05,323.0,301660.05,402371.38,101034.33,-301337.05,301337.05,10,0,0,0,0,0
255,4370.56,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,1,0,0
375,1389.4,3228.0,1838.6,0.0,0.0,1389.4,0.0,15,0,0,1,0,0
154,143012.86,2532765.05,2675777.91,1999008.99,1855996.14,-143012.86000000034,143012.8500000001,10,0,0,0,0,0
724,501425.84,501425.84,0.0,0.0,501425.84,501425.84,-501425.84,4,1,1,0,0,1
139,2734.87,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,1,0,0
301,18311.31,8259.0,0.0,0.0,0.0,8259.0,0.0,13,0,0,1,0,0
638,134293.12,134293.12,0.0,0.0,0.0,134293.12,0.0,14,0,0,0,1,1
714,390763.24,390763.24,0.0,0.0,0.0,390763.24,0.0,18,1,0,0,1,1
284,78893.35,24491.0,103384.35,0.0,0.0,-78893.35,0.0,20,0,0,0,0,0
697,1226390.31,1226390.31,0.0,203175.25,1429565.56,1226390.31,-1226390.31,1,1,1,0,0,1
12,31663.78,2726.65,0.0,0.0,0.0,2726.65,0.0,12,0,0,1,0,0
664,161705.06,71679.0,0.0,1558739.43,1720444.49,71679.0,-161705.06000000006,16,0,1,0,0,0
250,23111.67,585311.32,562199.64,0.0,0.0,23111.67999999993,0.0,10,0,0,1,0,0
739,176549.59,176549.59,0.0,0.0,0.0,176549.59,0.0,19,0,0,0,1,1
56,1932200.59,1932200.59,0.0,0.0,1932200.59,1932200.59,-1932200.59,8,1,1,0,0,1
162,10044.35,0.0,0.0,48306.84,58351.19,0.0,-10044.350000000006,18,0,1,0,0,0
251,345425.57,345425.57,0.0,208488.9,553914.47,345425.57,-345425.56999999995,11,0,1,0,0,1
257,37010.81,497255.0,460244.19,0.0,37010.81,37010.81,-37010.81,17,0,1,0,0,0
1,2358.63,70824.0,68465.37,0.0,0.0,2358.6300000000047,0.0,1,0,0,1,0,0
205,121271.86,0.0,0.0,1620505.27,1741777.13,0.0,-121271.85999999988,13,0,1,0,0,0
402,456939.48,8037.0,0.0,584046.86,1040986.34,8037.0,-456939.48,18,1,0,0,1,0
283,101515.68,101515.68,0.0,0.0,101515.68,101515.68,-101515.68,19,0,1,0,0,1
160,7265.07,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,1,0,0
19,3358.72,26083.23,22724.51,0.0,0.0,3358.720000000001,0.0,19,0,0,1,0,0
405,114518.6,239134.06,353652.65,6891833.45,6777314.86,-114518.59000000004,114518.58999999984,21,0,0,0,0,0
117,16671.29,16671.29,0.0,794922.06,811593.35,16671.29,-16671.28999999992,21,0,1,0,0,1
163,31346.51,73686.0,42339.49,596.0,31942.51,31346.51,-31346.51,19,0,1,0,0,0
562,8208916.0,8208916.0,0.0,0.0,0.0,8208916.0,0.0,10,1,0,0,1,1
371,362569.21,0.0,0.0,17247020.84,17609590.06,0.0,-362569.2199999988,11,1,0,0,1,0
45,8447.21,7010.0,0.0,0.0,0.0,7010.0,0.0,21,0,0,1,0,0
161,124831.28,1230162.16,1354993.45,343862.61,219031.33,-124831.29000000004,124831.28,17,0,0,0,0,0
173,176273.29,176273.29,0.0,0.0,176273.29,176273.29,-176273.29,5,0,1,0,0,1
17,195351.76,195351.76,0.0,0.0,0.0,195351.76,0.0,17,0,0,0,1,1
205,15218.07,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,1,0,0
179,176239.28,120.0,0.0,241772.59,418011.87,120.0,-176239.28,11,0,1,0,0,0
184,579211.31,41358.0,0.0,326182.76,905394.08,41358.0,-579211.32,16,1,0,0,1,0
207,154636.5,0.0,0.0,802597.93,957234.43,0.0,-154636.5,15,0,1,0,0,0
372,10875.39,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,1,0,0
232,36846.43,0.0,0.0,111853.35,148699.78,0.0,-36846.42999999999,16,0,1,0,0,0
437,101392.92,101392.92,0.0,614050.05,715442.97,101392.92,-101392.91999999993,5,0,1,0,0,1
157,813775.73,813775.73,0.0,0.0,39888.47,813775.73,-39888.47,13,1,0,0,1,1
250,1552934.17,132742.11,0.0,2231192.74,3619535.31,132742.11,-1388342.5699999998,10,1,0,0,1,0
438,60274.87,60274.87,0.0,7246746.56,7307021.43,60274.87,-60274.87000000011,6,0,1,0,0,1
330,200726.73,40860.0,0.0,0.0,200726.73,40860.0,-200726.73,18,0,1,0,0,0
611,59649.33,59649.33,0.0,0.0,0.0,59649.33,0.0,11,0,0,0,1,1
379,136771.83,0.0,0.0,466472.15,603243.98,0.0,-136771.82999999996,19,0,1,0,0,0
36,267312.64,49629.0,0.0,795375.06,669278.82,49629.0,126096.2400000001,12,0,1,0,0,0
401,309452.46,998.0,0.0,0.0,309452.46,998.0,-309452.46,17,0,1,0,0,0
163,12045.72,7491.77,0.0,0.0,0.0,7491.77,0.0,19,0,0,1,0,0
10,7141.58,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,1,0,0
354,102846.77,129758.49,232605.26,1277320.22,1174473.45,-102846.77,102846.77000000002,18,0,0,0,0,0
703,337287.72,337287.72,0.0,32681.26,369968.98,337287.72,-337287.72,7,0,1,0,0,1
235,70897.23,31330.0,0.0,103797.27,174694.51,31330.0,-70897.24,19,0,1,0,0,0
307,12320.45,133492.84,121172.39,0.0,0.0,12320.449999999995,0.0,19,0,0,1,0,0
314,271150.29,271150.29,0.0,105282.66,376432.95,271150.29,-271150.29000000004,2,0,1,0,0,1
683,6545346.16,6545346.16,0.0,272331.73,6817677.89,6545346.16,-6545346.16,11,1,1,0,0,1
302,97497.41,0.0,0.0,293611.17,391108.59,0.0,-97497.42000000004,14,0,1,0,0,0
667,429257.45,429257.45,0.0,0.0,429257.45,429257.45,-429257.45,19,1,1,0,0,1
516,2625132.51,2625132.51,0.0,35492.23,2660624.74,2625132.51,-2625132.51,12,1,1,0,0,1
288,3086.17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
256,17481.03,15836.87,0.0,829431.4,846912.43,15836.87,-17481.030000000028,16,0,1,0,0,0
213,129271.18,11188792.04,11318063.22,807359.08,678087.9,-129271.18000000156,129271.17999999992,21,0,0,0,0,0
230,209869.37,50843.0,260712.37,436610.71,226741.34,-209869.37,209869.37,14,0,0,0,0,0
252,29607.04,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,1,0,0
386,1975271.77,1975271.77,0.0,0.0,0.0,1975271.77,0.0,2,1,0,0,1,1
234,7805.44,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0,1,0,0
284,558050.49,558050.49,0.0,105134.97,810052.81,558050.49,-704917.8400000001,20,1,1,0,0,1
302,150956.26,39715.15,0.0,1920894.11,2071850.38,39715.15,-150956.2699999998,14,0,1,0,0,0
78,178569.48,178569.48,0.0,263128.53,441698.01,178569.48,-178569.47999999998,6,0,1,0,0,1
374,41429.1,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,1,0,0
566,92641.52,92641.52,0.0,899062.84,991704.37,92641.52,-92641.53000000004,14,0,1,0,0,1
134,155015.87,172574.0,17558.13,0.0,155015.87,155015.87,-155015.87,14,0,1,0,0,0
372,3100.52,21456.0,18355.48,0.0,0.0,3100.5200000000004,0.0,12,0,0,1,0,0
163,137821.82,1016514.61,1154336.43,291455.8,153633.98,-137821.81999999995,137821.81999999998,19,0,0,0,0,0
617,10000000.0,32542664.27,22542664.27,0.0,0.0,10000000.0,0.0,17,1,0,0,1,1
231,1638865.05,1638865.05,0.0,0.0,1638865.05,1638865.05,-1638865.05,15,1,1,0,0,1
397,257370.11,11633.0,269003.11,459154.0,201783.88,-257370.11,257370.12,13,0,0,0,0,0
131,62099.89,0.0,0.0,1062496.88,1124596.78,0.0,-62099.90000000014,11,0,1,0,0,0
46,14418.75,25803.0,11384.25,0.0,0.0,14418.75,0.0,22,0,0,1,0,0
712,135977.23,135977.23,0.0,314329.11,450306.34,135977.23,-135977.23000000004,16,0,1,0,0,1
403,2568.89,583838.0,581269.11,0.0,0.0,2568.890000000014,0.0,19,0,0,1,0,0
347,1279603.87,60297.0,0.0,53.0,1279656.87,60297.0,-1279603.87,11,1,0,0,1,0
379,230193.0,11065.0,241258.0,133284.08,0.0,-230193.0,133284.08,19,0,0,0,0,0
80,62134.33,62134.33,0.0,509204.33,571338.66,62134.33,-62134.330000000016,8,0,1,0,0,1
340,92145.4,92145.4,0.0,0.0,0.0,92145.4,0.0,4,0,0,0,1,1
338,12034.8,50785.0,38750.2,0.0,0.0,12034.800000000005,0.0,2,0,0,1,0,0
648,1086227.44,1086227.44,0.0,0.0,0.0,1086227.44,0.0,0,1,0,0,1,1
130,11678.92,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,1,0,0
164,471651.67,64822.0,0.0,152880.65,624532.32,64822.0,-471651.6699999999,20,1,0,0,1,0
403,89148.19,203922.0,114773.81,0.0,89148.19,89148.19,-89148.19,19,0,1,0,0,0
212,165925.37,165925.37,0.0,3390123.05,3556048.41,165925.37,-165925.36000000034,20,0,1,0,0,1
230,10000000.0,13774746.08,3774746.08,0.0,0.0,10000000.0,0.0,14,1,0,0,1,1
139,269294.21,52635.0,0.0,362149.14,631443.34,52635.0,-269294.19999999995,19,0,1,0,0,0
396,664772.36,0.0,0.0,1916978.68,2581751.04,0.0,-664772.3600000001,12,1,0,0,1,0
404,17423.91,306402.59,323826.5,140072.13,122648.22,-17423.909999999974,17423.910000000003,20,0,0,0,0,0
399,3737.97,39763.0,36025.03,0.0,0.0,3737.970000000001,0.0,15,0,0,1,0,0
346,71242.24,4338749.83,4409992.07,131791.95,60549.71,-71242.24000000022,71242.24000000002,10,0,0,0,0,0
485,2755588.11,2755588.11,0.0,2758109.87,5513697.98,2755588.11,-2755588.1100000003,5,1,1,0,0,1
405,167973.95,0.0,0.0,2294243.73,2462217.68,0.0,-167973.9500000002,21,0,1,0,0,0
14,278403.06,19762.0,0.0,0.0,278403.06,19762.0,-278403.06,14,0,1,0,0,0
550,9888.9,30924.0,21035.1,0.0,0.0,9888.9,0.0,22,0,0,1,0,0
42,52941.35,457011.76,509953.11,1230047.4,1177106.05,-52941.34999999998,52941.34999999986,18,0,0,0,0,0
143,109725.96,0.0,0.0,172633.68,282359.63,0.0,-109725.95,23,0,1,0,0,0
260,132840.51,629.0,0.0,90196.63,223037.14,629.0,-132840.51,20,0,1,0,0,0
380,62704.42,151489.0,88784.58,3066.43,65770.85,62704.42,-62704.420000000006,20,0,1,0,0,0
74,74177.92,74177.92,0.0,0.0,0.0,74177.92,0.0,2,0,0,0,1,1
273,4295.99,90660.0,86364.01,461236.54,465532.53,4295.990000000005,-4295.990000000049,9,0,0,0,0,0
360,69643.67,4047542.86,4117186.53,316574.71,246931.04,-69643.66999999993,69643.67000000001,0,0,0,0,0,0
186,10016.13,12356980.01,12366996.14,3058522.75,3048506.61,-10016.13000000082,10016.14000000013,18,0,0,0,0,0
35,29659.86,0.0,0.0,202085.29,231745.15,0.0,-29659.859999999982,11,0,1,0,0,0
404,138878.06,6685.0,0.0,57318.41,196196.47,6685.0,-138878.06,20,0,0,0,1,0
399,222259.35,3158830.05,3381089.4,339401.61,117142.26,-222259.3500000001,222259.35,15,0,0,0,0,0
523,7603589.38,7603589.38,0.0,299845.14,7903434.51,7603589.38,-7603589.37,19,1,1,0,0,1
411,6370726.84,6370726.84,0.0,0.0,0.0,6370726.84,0.0,3,1,0,0,1,1
11,377503.59,13655615.02,14033118.6,3597321.88,4422080.35,-377503.5800000001,-824758.4699999997,11,1,0,0,0,0
187,185233.04,109375.0,0.0,531975.81,717208.85,109375.0,-185233.03999999992,19,0,1,0,0,0
563,102371.12,102371.12,0.0,0.0,0.0,102371.12,0.0,11,0,0,0,1,1
101,253793.28,253793.28,0.0,0.0,0.0,253793.28,0.0,5,0,0,0,1,1
542,1068398.61,1068398.61,0.0,0.0,1068398.61,1068398.61,-1068398.61,14,1,1,0,0,1
226,41734.92,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,1,0,0
346,1059.29,0.0,0.0,2074283.27,2075342.56,0.0,-1059.2900000000373,10,0,1,0,0,0
93,11491.54,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,1,0,0
548,94447.94,1618570.82,1713018.76,537252.38,442804.45,-94447.93999999994,94447.93,20,0,0,0,0,0
329,16855.8,0.0,0.0,0.0,0.0,0.0,0.0,17,0,0,1,0,0
276,247543.25,56630.0,0.0,0.0,247543.25,56630.0,-247543.25,12,0,0,0,1,0
201,9297.03,149452.04,140155.01,0.0,0.0,9297.03,0.0,9,0,0,1,0,0
388,2641674.43,2641674.43,0.0,0.0,2641674.43,2641674.43,-2641674.43,4,1,1,0,0,1
183,1503297.45,1503297.45,0.0,0.0,0.0,1503297.45,0.0,15,1,0,0,1,1
162,441526.91,79550.0,0.0,150477.72,592004.62,79550.0,-441526.9,18,1,1,0,0,0
143,171337.99,171337.99,0.0,359188.01,530526.01,171337.99,-171338.0,23,0,1,0,0,1
16,27256.06,476813.47,449557.41,0.0,0.0,27256.06,0.0,16,0,0,1,0,0
82,10000000.0,10987591.59,987591.59,0.0,0.0,10000000.0,0.0,10,1,0,0,1,1
19,11211.11,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,1,0,0
330,131146.38,6207534.68,6338681.06,761939.61,630793.23,-131146.3799999999,131146.38,18,0,0,0,0,0
345,8851.92,23454.6,14602.68,0.0,0.0,8851.919999999998,0.0,9,0,0,1,0,0
158,64332.9,8969569.87,9033902.77,2218946.72,2154613.83,-64332.90000000037,64332.89000000013,14,0,0,0,0,0
215,1151.55,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,1,0,0
724,89845.29,89845.29,0.0,0.0,0.0,89845.29,0.0,4,0,0,0,1,1
306,143175.23,143175.23,0.0,695647.18,838822.41,143175.23,-143175.22999999998,18,0,1,0,0,1
550,1613281.82,1613281.82,0.0,0.0,0.0,1613281.82,0.0,22,1,0,0,1,1
180,17253.38,224169.05,206915.67,0.0,0.0,17253.379999999976,0.0,12,0,0,1,0,0
440,807278.78,807278.78,0.0,0.0,807278.78,807278.78,-807278.78,8,1,1,0,0,1
238,42437.41,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,1,0,0
156,10386.33,10636.0,249.67,0.0,0.0,10386.33,0.0,12,0,0,1,0,0
134,25108.32,14313.0,0.0,0.0,0.0,14313.0,0.0,14,0,0,1,0,0
21,785323.0,785323.0,0.0,0.0,0.0,785323.0,0.0,21,1,0,0,1,1
410,950791.37,950791.37,0.0,0.0,0.0,950791.37,0.0,2,1,0,0,1,1
355,121721.92,5112.0,0.0,175095.1,296817.02,5112.0,-121721.92,19,0,1,0,0,0
206,178712.88,0.0,0.0,928203.49,1106916.37,0.0,-178712.88000000012,14,0,0,0,1,0
149,3567795.25,3567795.25,0.0,0.0,3567795.25,3567795.25,-3567795.25,5,1,1,0,0,1
40,20314.97,20314.97,0.0,1270005.54,1290320.51,20314.97,-20314.96999999997,16,0,1,0,0,1
630,728256.03,728256.03,0.0,739449.0,1467705.03,728256.03,-728256.03,6,1,1,0,0,1
254,13249.47,20859.0,7609.53,4733774.11,4747023.58,13249.47,-13249.46999999974,14,0,1,0,0,0
349,98736.52,98736.52,0.0,0.0,98736.52,98736.52,-98736.52,13,0,1,0,0,1
578,118106.94,118106.94,0.0,0.0,0.0,118106.94,0.0,2,0,0,0,1,1
253,388285.16,41881.0,0.0,0.0,388285.16,41881.0,-388285.16,13,1,1,0,0,0
455,7618.49,7618.49,0.0,0.0,0.0,7618.49,0.0,23,0,0,0,1,1
14,438675.84,0.0,0.0,1409268.98,2951238.15,0.0,-1541969.17,14,1,0,0,1,0
352,82246.18,17816.3,0.0,776307.65,858553.83,17816.3,-82246.17999999993,16,0,1,0,0,0
592,458361.83,458361.83,0.0,0.0,0.0,458361.83,0.0,16,1,0,0,1,1
133,117470.61,208233.0,90762.39,51950.43,169421.04,117470.61,-117470.61000000002,13,0,1,0,0,0
329,78917.3,151.0,0.0,0.0,78917.3,151.0,-78917.3,17,0,1,0,0,0
95,53062.52,53062.52,0.0,0.0,0.0,53062.52,0.0,23,0,0,0,1,1
228,236011.82,6475378.85,6711390.67,895196.86,659185.04,-236011.8200000003,236011.81999999995,12,0,0,0,0,0
23,146127.1,146127.1,0.0,177874.39,324001.49,146127.1,-146127.09999999998,23,0,1,0,0,1
113,1636403.22,1636403.22,0.0,1116093.45,2752496.67,1636403.22,-1636403.22,17,1,1,0,0,1
162,125191.32,6368.0,0.0,0.0,125191.32,6368.0,-125191.32,18,0,1,0,0,0
605,247877.03,247877.03,0.0,0.0,0.0,247877.03,0.0,5,0,0,0,1,1
378,1270.84,104520.0,103249.16,0.0,0.0,1270.8399999999965,0.0,18,0,0,1,0,0
371,75611.18,39967.0,0.0,0.0,75611.18,39967.0,-75611.18,11,0,1,0,0,0
488,5363795.31,5363795.31,0.0,33769.18,5397564.49,5363795.31,-5363795.3100000005,8,1,1,0,0,1
520,272246.16,30378.0,0.0,716166.46,988412.62,30378.0,-272246.16000000003,16,0,1,0,0,0
277,17042.65,50677.0,33634.35,0.0,0.0,17042.65,0.0,13,0,0,1,0,0
179,8792.73,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,1,0,0
135,319750.74,447460.0,127709.26,462458.57,782209.31,319750.74,-319750.74000000005,15,0,0,0,1,0
231,39032.7,11623.0,0.0,0.0,0.0,11623.0,0.0,15,0,0,1,0,0
92,101903.69,101903.69,0.0,0.0,0.0,101903.69,0.0,20,0,0,0,1,1
352,74968.69,38186.79,113155.47,1687400.73,1612432.04,-74968.68,74968.68999999994,16,0,0,0,0,0
328,227939.93,320417.62,548357.55,307672.47,79732.54,-227939.93000000005,227939.93,16,0,0,0,0,0
14,5660.42,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,1,0,0
354,796643.72,0.0,0.0,1064309.21,1860952.93,0.0,-796643.72,18,1,0,0,1,0
236,12610.5,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,1,0,0
