step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,OrigBalanceDiff,DestBalanceDiff,hourOfDay,highValue,type_CASH_OUT,type_PAYMENT,type_TRANSFER,isFraud
152,516933.28,515619.8,124456.09,48374.34,790102.4,492939.38,-822816.9,10,0,0,0,1,1
357,313387.6,292720.78,79675.93,23551.22,450870.38,274329.72,-440416.75,18,0,0,0,1,1
152,466215.97,403411.16,75176.4,89870.78,688844.56,444611.6,-719767.4,18,0,1,0,0,1
155,765663.7,882998.6,203647.55,0.0,1292060.4,755774.75,-1365208.4,5,0,0,0,1,1
372,373266.84,342029.53,0.0,724913.1,1076851.4,417392.72,-381338.9,5,0,1,0,0,1
152,362438.6,356053.28,104599.14,60677.06,569943.1,351286.84,-574475.44,5,0,0,0,1,1
451,1947577.5,1933481.0,0.0,1316137.4,3235271.0,2040394.4,-2009806.5,18,1,1,0,0,1
153,501752.8,552760.9,133543.81,50482.78,889999.4,536440.3,-933391.5,5,0,0,0,1,1
490,564814.56,550384.5,0.0,892458.6,1436397.5,589317.6,-468108.6,15,1,1,0,0,1
282,329951.97,297179.66,9081.63,602187.0,946380.75,372527.72,-350404.25,5,0,1,0,0,1
160,468378.2,516676.28,164616.17,0.0,736542.4,431191.62,-846683.6,11,0,0,0,1,1
152,704485.75,631100.75,64478.02,1713582.5,2562435.2,712016.94,-1002233.25,17,0,1,0,0,1
152,364854.1,309305.66,0.0,3891671.2,4573852.5,342351.84,-403571.44,5,0,1,0,0,1
584,594275.8,548342.4,0.0,2984394.0,3756290.5,581733.8,-400501.56,16,1,1,0,0,1
156,433855.38,406514.9,79939.96,224528.16,754012.94,466676.03,-598677.0,5,0,1,0,0,1
196,497984.9,458877.62,24753.74,261329.1,812355.94,532018.94,-578820.9,8,0,1,0,0,1
152,1092688.6,1149060.0,275988.84,0.0,1626317.6,1034436.8,-1852629.8,5,0,0,0,1,1
451,1803012.6,1815461.0,0.0,301759.16,2184734.5,1893682.5,-1842017.5,12,1,1,0,0,1
420,988936.25,984952.06,0.0,136228.38,1223055.1,1072364.1,-1068650.0,12,1,1,0,0,1
160,990030.06,933862.4,49835.48,0.0,707453.94,917059.5,-783384.25,13,1,0,0,1,1
266,325748.34,284523.03,45657.99,312621.53,723436.75,337387.72,-448234.25,18,0,1,0,0,1
344,349293.84,321184.53,50922.46,224546.66,655313.56,346185.6,-466179.62,8,0,1,0,0,1
152,464499.84,455055.16,122764.01,0.0,460135.38,400337.4,-528803.75,13,0,0,0,1,1
152,1097479.0,1099513.0,246910.81,45556.34,1697386.1,1051610.4,-1786594.1,5,0,1,0,0,1
240,311672.1,287280.66,65007.94,111222.19,428840.0,317530.97,-329931.7,5,0,0,0,1,1
584,370807.6,345676.8,0.0,175049.77,539546.06,374077.6,-305224.12,5,0,1,0,0,1
572,351377.84,400487.28,191979.14,0.0,609110.3,281809.34,-670079.8,8,0,0,0,1,1
201,438722.97,406867.62,124159.44,0.0,311690.44,436125.03,-377158.7,5,0,0,0,1,1
291,216778.6,175538.52,68190.75,71358.1,445799.53,183464.2,-383030.47,12,0,1,0,0,1
194,455077.1,447380.53,95657.93,102277.34,766523.75,438402.9,-724889.1,9,0,1,0,0,1
161,307513.47,305590.03,98005.79,11364.47,434707.7,265429.72,-422183.0,15,0,0,0,1,1
152,688275.75,714399.5,141173.84,43999.1,1086897.0,675382.5,-1173674.5,7,0,1,0,0,1
260,300589.72,282086.78,72370.04,24820.56,332172.2,267960.22,-298794.3,10,0,0,0,1,1
416,80624.6,43166.77,150998.34,102686.75,297443.88,10651.83,-205178.05,18,0,0,0,1,1
551,2034872.4,2068916.8,0.0,71031.4,2150153.5,2169565.8,-2029180.8,9,1,1,0,0,1
317,280840.84,255568.9,64226.67,22568.1,314974.44,255543.7,-263481.1,9,0,0,0,1,1
152,300768.97,246088.02,68300.52,744845.8,1195454.4,274622.72,-507684.47,18,0,1,0,0,1
354,189514.34,171539.14,70184.56,70944.56,270379.12,174187.2,-191013.84,5,0,0,0,1,1
153,436824.72,391418.16,25879.82,1324608.4,1821328.1,447562.6,-517512.38,6,0,1,0,0,1
156,1240890.4,1237365.1,0.0,3672435.2,4843157.5,1249898.6,-1147272.0,8,1,1,0,0,1
272,636874.44,646821.75,0.0,271262.16,930737.1,670367.6,-614714.06,11,1,1,0,0,1
152,926729.44,1076566.6,242388.52,0.0,1600885.1,959472.06,-1660926.5,5,0,0,0,1,1
195,194904.6,211062.27,22651.69,522355.16,828836.4,225716.7,-345312.9,18,0,1,0,0,1
288,663801.4,658594.9,0.0,226146.88,882199.2,680547.6,-611792.94,11,1,1,0,0,1
159,452097.03,414960.4,116708.75,0.0,629131.8,395709.84,-697082.2,18,0,0,0,1,1
560,1533734.1,1580597.6,0.0,219785.23,1876769.5,1675345.6,-1504414.5,8,1,1,0,0,1
152,925546.06,938722.2,168821.7,534828.8,1888298.2,896382.2,-1493366.8,13,0,1,0,0,1
153,307213.6,292061.03,0.0,3660317.0,4020620.2,331105.1,-320682.4,5,0,1,0,0,1
152,467542.28,452914.16,38902.21,363565.56,915354.6,517790.2,-623100.25,7,0,1,0,0,1
152,564407.56,496225.62,59660.55,558028.4,1239065.0,607515.2,-831644.75,5,0,1,0,0,1
168,513372.28,635005.2,216829.4,0.0,816070.3,483084.62,-1022733.6,5,0,0,0,1,1
583,685471.44,622008.25,0.0,1654724.4,2444047.2,652038.0,-492560.2,14,1,1,0,0,1
155,491023.47,518909.4,140058.94,0.0,732397.44,471550.47,-836774.2,7,0,0,0,1,1
376,853085.1,839946.0,52050.1,0.0,178472.06,718261.25,-119657.27,17,1,0,0,1,1
152,634396.3,582337.1,103746.23,397355.38,1211429.6,624227.0,-962381.1,8,0,1,0,0,1
168,334898.22,279878.4,0.0,2255187.0,2624340.2,352001.47,-326081.2,18,0,1,0,0,1
305,305437.22,258731.14,827.39,1532732.4,1801584.4,312961.1,-272693.06,7,0,1,0,0,1
153,423967.62,425134.9,121962.21,482.41,493517.3,412594.4,-521379.53,5,0,0,0,1,1
152,512689.38,515497.16,161497.8,0.0,783607.8,455173.8,-904512.2,16,0,0,0,1,1
153,357368.1,364302.03,108135.06,0.0,452837.1,324795.72,-509578.3,11,0,0,0,1,1
328,1595278.5,1549714.2,0.0,675466.75,2377209.8,1602881.5,-1627835.2,15,1,1,0,0,1
171,383809.6,383027.8,133324.48,0.0,624086.1,359987.2,-657599.3,9,0,0,0,1,1
584,1749761.5,1656623.9,0.0,8622.22,1703321.9,1750666.5,-1660910.1,11,1,1,0,0,1
243,328674.97,274664.4,44015.46,340932.47,720035.06,336761.72,-415329.8,5,0,1,0,0,1
153,756691.6,761325.06,101367.86,915098.4,2035521.9,781313.2,-1193861.4,10,0,1,0,0,1
152,478641.4,456684.28,93141.16,116228.16,744843.06,479424.8,-719246.2,5,0,1,0,0,1
153,399498.72,340609.03,49931.1,302532.72,787234.75,404921.16,-536947.3,10,0,1,0,0,1
215,401615.97,436330.53,153432.92,0.0,660383.7,384515.6,-730762.25,5,0,0,0,1,1
500,2708117.0,2698775.2,0.0,70491.9,2766044.2,2755175.0,-2409987.8,12,1,1,0,0,1
152,513822.28,531419.0,0.0,3168516.2,3739961.0,557624.56,-490506.88,5,1,1,0,0,1
584,2162665.0,1988246.5,0.0,20572.34,2212690.0,2144067.8,-2123043.0,18,1,1,0,0,1
584,288461.6,250075.14,81711.51,0.0,197910.94,217380.95,-174364.95,9,0,0,0,1,1
154,393430.47,336223.28,128726.91,30210.06,649669.25,319132.6,-713347.2,18,0,1,0,0,1
583,1064625.2,1055759.6,0.0,316083.47,1412202.1,1171150.0,-1008735.5,5,1,1,0,0,1
152,490606.28,532608.1,96984.95,204279.22,992576.9,514831.1,-821572.94,5,0,1,0,0,1
161,575951.6,638031.94,195275.16,0.0,916342.2,543987.94,-1034219.44,10,0,0,0,1,1
153,554873.25,598037.06,63153.19,754645.2,1475961.1,595949.7,-817290.25,5,0,1,0,0,1
584,380434.84,365836.16,0.0,609279.6,1052759.6,427643.03,-359730.38,5,0,1,0,0,1
152,755949.5,673744.2,76296.67,3500280.8,4152811.0,682932.25,-1079623.6,5,0,1,0,0,1
283,2848672.0,2909389.5,0.0,578186.75,3375211.5,2898649.0,-2466791.2,12,1,1,0,0,1
154,658537.9,662473.25,0.0,707083.6,1435988.5,708298.4,-687437.5,8,0,1,0,0,1
152,402421.4,339585.16,20771.55,1897202.4,2333558.0,397364.97,-497328.47,6,0,1,0,0,1
152,705862.4,810770.25,125279.89,375882.16,1497404.0,749256.2,-1221814.2,5,0,1,0,0,1
162,318687.47,297037.28,139358.8,0.0,496484.75,217469.31,-566664.06,18,0,0,0,1,1
152,841455.8,915548.6,204388.94,0.0,1337825.8,802595.1,-1549787.4,7,0,1,0,0,1
548,467937.97,447526.16,0.0,1195054.9,1645144.8,504088.53,-404485.28,5,1,1,0,0,1
305,709312.2,683618.06,0.0,330964.03,1078434.4,710650.3,-654581.2,14,1,1,0,0,1
584,369863.84,422987.53,123901.18,0.0,98885.43,270569.72,-66503.9,9,0,0,0,1,1
152,851255.75,907350.94,221257.81,0.0,1312986.9,794865.25,-1542844.4,6,0,0,0,1,1
514,939716.94,879619.2,32151.91,0.0,0.0,815937.7,61901.54,5,1,0,0,1,1
584,488915.84,455709.4,0.0,64874.16,245996.23,427771.03,-94932.59,6,1,0,0,1,1
152,507208.1,490806.28,73257.3,1267223.8,1920328.8,548910.2,-777660.4,5,0,1,0,0,1
152,533441.75,438953.4,0.0,3899134.5,4632284.5,471558.97,-657437.2,5,0,1,0,0,1
152,1031160.94,1063145.0,177080.31,504654.28,1991867.6,1021476.5,-1636930.5,6,0,1,0,0,1
152,853091.25,968189.06,154548.92,376674.0,1667336.5,873221.06,-1412537.0,5,0,1,0,0,1
152,946424.5,1009986.25,192900.92,122177.91,1504195.4,969745.06,-1566105.9,5,0,1,0,0,1
184,410424.97,365395.53,0.0,3184234.2,3635088.8,436049.8,-356182.0,17,1,1,0,0,1
153,907360.9,987717.7,231957.27,0.0,1376999.2,866938.6,-1607220.6,5,0,0,0,1,1
201,596829.0,712863.25,238712.95,0.0,947298.2,558976.75,-1142082.6,5,0,0,0,1,1
426,458170.72,423025.03,5276.33,208342.6,723328.06,465506.97,-469189.84,18,0,1,0,0,1
295,2153955.0,1974121.2,0.0,0.0,1151680.1,1972856.6,-1269825.5,13,1,0,0,1,1
188,535390.1,550957.0,69400.48,450493.84,1223842.4,551710.1,-787468.6,5,0,1,0,0,1
166,384872.6,454621.62,166610.52,0.0,714168.25,352016.72,-770270.5,7,0,0,0,1,1
152,805088.6,843079.2,213677.36,0.0,1209073.5,754166.56,-1462901.2,7,0,0,0,1,1
547,2283694.8,2222944.0,0.0,138563.97,2386444.5,2325084.5,-2228674.2,12,1,1,0,0,1
325,396258.38,365481.28,75037.96,0.0,305829.12,337509.1,-282052.94,13,0,0,0,1,1
392,353109.97,290088.66,53638.41,179783.12,615974.25,356980.97,-433337.16,6,0,1,0,0,1
152,383368.47,348553.4,85911.73,50532.84,572525.6,349148.38,-607237.1,18,0,1,0,0,1
345,287762.72,267451.16,98555.67,0.0,358132.12,250517.08,-386845.9,8,0,0,0,1,1
444,410375.16,443573.4,116524.35,133327.16,750806.2,402828.84,-620406.75,6,0,0,0,1,1
246,259615.22,220055.9,0.0,2460284.0,2682609.2,260690.31,-204852.72,9,0,1,0,0,1
563,1072789.9,1067404.6,0.0,149686.81,1257906.8,1153563.6,-1033829.1,5,1,1,0,0,1
254,2766047.2,2748447.8,0.0,0.0,2774402.2,2791421.8,-2456916.0,13,1,1,0,0,1
246,1320162.8,1314911.2,0.0,58877.72,1504251.4,1417179.2,-1446445.2,13,1,1,0,0,1
193,438660.62,453787.28,99444.39,26984.78,615299.75,416754.4,-601507.0,8,0,0,0,1,1
177,369976.6,395701.8,118943.04,0.0,577982.56,337050.1,-603837.0,8,0,0,0,1,1
363,313710.1,276155.78,57608.02,94162.47,461574.44,288817.47,-359629.1,11,0,1,0,0,1
478,326987.84,300069.4,7807.75,181667.78,460067.7,315675.84,-245884.23,5,0,1,0,0,1
584,1029115.06,1019212.3,0.0,75955.1,1144909.1,1053496.2,-940686.4,13,1,1,0,0,1
249,368705.1,433510.62,160566.58,0.0,611459.7,335223.84,-685197.7,6,0,0,0,1,1
339,320972.72,330110.78,109460.85,3736.72,475969.56,283502.84,-462494.62,12,0,0,0,1,1
152,571196.8,560345.75,155299.23,19691.53,952293.2,509500.97,-1067845.4,18,0,1,0,0,1
152,695446.4,678878.9,98749.89,1609961.9,2541575.2,675516.9,-1051516.9,6,0,1,0,0,1
155,406477.1,395021.8,117155.68,39952.88,594565.6,393323.38,-606250.8,5,0,0,0,1,1
156,661230.8,702125.8,112505.72,220035.4,1169636.8,669083.5,-1023621.7,7,0,1,0,0,1
171,524304.4,589024.7,203223.98,0.0,885809.8,503140.1,-1030807.6,5,0,0,0,1,1
193,314746.22,273989.9,46002.08,208581.95,599029.44,316048.97,-408440.1,10,0,1,0,0,1
210,570285.4,680127.8,229786.62,0.0,914615.94,549972.44,-1081444.0,5,0,0,0,1,1
152,1035756.6,1063311.4,272023.16,0.0,1420737.5,918483.75,-1774612.4,18,0,0,0,1,1
158,377678.2,343223.16,48948.85,394163.2,822946.3,391234.1,-463785.28,5,0,1,0,0,1
152,896358.2,1027010.94,256230.19,0.0,1508351.2,928328.25,-1683539.5,5,0,0,0,1,1
156,414067.38,348550.9,63288.83,1373465.9,1873231.5,395902.2,-561821.06,18,0,1,0,0,1
158,515282.72,505928.16,70253.7,466603.9,1093896.5,592427.0,-700821.4,5,0,1,0,0,1
152,388824.1,319778.78,20307.41,3581901.0,4041367.0,374184.84,-520772.28,6,0,1,0,0,1
153,628350.2,696188.5,164123.42,36795.34,1032664.6,661599.1,-1096786.0,5,0,0,0,1,1
424,345769.72,318390.4,11337.96,200701.72,552736.2,339808.38,-348956.75,11,0,1,0,0,1
153,508718.47,502595.53,57941.16,990014.8,1646891.2,508167.6,-699707.7,5,0,1,0,0,1
183,385613.6,336953.4,27407.85,925040.56,1402777.2,381145.6,-481378.38,6,0,1,0,0,1
192,471659.47,492163.28,70274.66,424813.47,1086986.2,499955.16,-728529.2,17,0,1,0,0,1
174,443474.03,471359.4,143991.84,0.0,686068.25,402991.8,-768927.75,8,0,0,0,1,1
197,1284638.9,1357799.4,0.0,1834432.8,3152090.5,1438317.8,-1369809.9,11,1,1,0,0,1
153,1008643.25,772388.2,0.0,4001012.2,5169150.0,833109.94,-819169.7,12,1,1,0,0,1
443,289788.97,255150.27,70107.34,1306.97,230253.5,208441.58,-181672.45,18,0,0,0,1,1
155,865808.75,972400.6,209692.77,34968.03,1407065.5,922393.4,-1470052.0,5,0,0,0,1,1
152,508890.2,493085.28,103457.75,0.0,389465.38,424689.03,-423768.1,14,0,0,0,1,1
264,394479.38,386015.8,96676.34,88720.94,677304.94,374002.38,-617501.75,8,0,0,0,1,1
534,336462.47,293126.66,21252.04,184068.62,554742.8,323587.22,-341919.28,18,0,1,0,0,1
152,503251.9,450488.53,88321.3,148113.44,802425.5,484191.6,-742314.4,10,0,1,0,0,1
432,278680.22,254698.77,39461.85,67322.88,204528.69,230502.31,-114922.59,6,0,0,0,1,1
152,770783.44,648684.56,0.0,3978200.0,5008914.5,689784.5,-749212.75,13,1,1,0,0,1
584,1327952.5,1340146.2,0.0,200113.55,1616224.6,1423919.9,-1253676.9,12,1,1,0,0,1
202,553132.2,613706.2,194768.98,0.0,859990.4,524208.28,-995106.9,6,0,0,0,1,1
181,343317.72,267286.03,0.0,3179467.8,3453456.2,337864.2,-279492.5,11,0,1,0,0,1
168,342123.72,265427.66,0.0,3743479.2,4152338.2,334702.47,-349407.9,5,0,1,0,0,1
406,309759.47,269566.4,60287.32,214493.69,622592.1,333978.84,-432272.56,5,0,1,0,0,1
152,597666.9,582207.75,123588.03,275796.62,1087822.8,617279.3,-967840.5,5,0,1,0,0,1
153,573468.06,551637.25,61510.8,753575.44,1458448.4,579926.44,-765611.06,6,0,1,0,0,1
152,895115.75,868106.9,164587.67,435122.8,1679702.5,883667.2,-1389905.1,5,0,1,0,0,1
153,895805.2,876104.06,98465.41,1372828.5,2533052.5,905631.44,-1228990.8,5,0,1,0,0,1
153,572377.7,581804.4,87195.42,344882.1,1113320.8,588330.5,-822718.3,5,0,1,0,0,1
584,1589580.0,1411927.4,0.0,0.0,0.0,1278736.9,442274.9,18,1,0,0,1,1
526,2101842.8,2096593.2,0.0,165492.6,2285992.2,2212841.2,-2116642.5,11,1,1,0,0,1
152,560236.06,546660.75,67790.65,1174927.2,1956929.5,557903.1,-862460.2,12,0,1,0,0,1
500,536344.3,490854.8,0.0,154530.62,682430.6,525638.75,-499331.1,18,1,1,0,0,1
303,300296.72,296824.4,112884.63,21961.28,522770.0,294299.22,-513291.16,5,0,0,0,1,1
270,271243.22,225602.77,0.0,3173774.5,3464595.0,278390.6,-234222.0,5,0,1,0,0,1
179,255948.22,188327.4,0.0,3256774.8,3581867.0,243817.2,-279467.75,13,0,1,0,0,1
335,365201.1,336569.03,56404.48,26356.66,269524.7,315880.22,-198549.28,9,0,0,0,1,1
155,435832.38,413499.8,0.0,3436921.2,3900832.0,456331.62,-404041.2,15,1,1,0,0,1
155,605262.75,615937.7,142429.22,0.0,450107.62,531376.2,-506071.03,14,0,0,0,1,1
489,457825.97,460535.9,69335.47,0.0,126846.55,375715.6,-83691.65,5,0,0,0,1,1
152,664342.0,727076.94,142603.86,84134.22,1155772.2,650213.8,-1197662.1,7,0,1,0,0,1
345,925092.06,900573.1,0.0,2831913.5,3836463.2,943157.6,-795877.8,5,1,1,0,0,1
157,661392.9,574810.25,0.0,3953535.2,4917320.5,621501.8,-517218.97,5,1,1,0,0,1
277,323751.22,288268.03,0.0,2341801.2,2674318.5,365828.72,-309060.22,5,0,1,0,0,1
165,439374.16,484615.03,206394.44,0.0,760811.94,362371.6,-906315.25,18,0,0,0,1,1
242,343577.47,297067.03,36326.19,215525.5,595556.44,350694.2,-409649.62,10,0,1,0,0,1
500,481338.03,462142.62,33524.05,0.0,172000.19,398938.53,-96702.65,12,0,0,0,1,1
373,403282.16,351714.62,33903.78,134195.03,582863.8,403221.2,-437832.25,5,0,1,0,0,1
436,246049.6,283201.53,136831.22,0.0,414684.1,202327.7,-431594.25,10,0,0,0,1,1
247,353271.47,319922.78,41975.2,237177.88,607651.44,355779.84,-416058.56,8,0,1,0,0,1
255,481286.38,448871.4,29544.13,172520.44,735197.6,492218.6,-575174.5,13,0,1,0,0,1
164,384603.6,314700.78,1179.38,3314340.2,3826049.5,374454.6,-436777.9,6,0,1,0,0,1
152,492305.72,517164.16,111484.27,37794.1,769735.06,475585.53,-827501.6,8,0,1,0,0,1
388,302881.97,295936.03,80179.93,0.0,192494.06,249684.2,-175659.45,5,0,0,0,1,1
152,959419.6,1021556.9,210305.64,0.0,1446733.2,940972.75,-1646607.2,5,0,1,0,0,1
152,994083.8,970676.94,194923.84,443492.1,1843046.5,1001967.94,-1543718.9,5,0,1,0,0,1
565,3782060.2,4287866.0,4326.69,0.0,2406773.2,3737433.0,-2468027.0,16,1,0,0,1,1
240,301700.34,275709.78,64765.82,97454.12,544573.6,284804.97,-458406.56,9,0,1,0,0,1
379,1379342.1,1385642.5,0.0,3572701.5,4773538.5,1460816.8,-1221681.4,10,1,1,0,0,1
235,1066846.4,1008083.6,44914.4,0.0,24439.06,928677.2,-11888.78,5,1,0,0,1,1
362,455792.53,443037.8,110633.17,72135.78,696973.44,459529.1,-654194.2,5,0,0,0,1,1
153,367758.84,321444.28,76974.66,61975.56,558137.9,348333.84,-534125.5,8,0,1,0,0,1
252,528420.06,483310.16,22508.4,253612.77,828957.44,548004.3,-586439.8,10,0,1,0,0,1
295,280282.1,262756.03,66721.98,131531.28,577058.0,262992.22,-463197.2,7,0,1,0,0,1
152,919664.2,946411.94,199567.28,0.0,1376594.8,879217.25,-1551919.9,7,0,1,0,0,1
290,1822225.5,1785329.0,0.0,0.0,1818150.5,1821990.8,-1874213.9,12,1,1,0,0,1
156,443767.97,422087.03,17179.83,2354840.8,2894209.2,468927.1,-568512.25,8,0,1,0,0,1
199,459006.47,443352.4,62404.88,420701.7,997778.75,507520.62,-643377.56,5,0,1,0,0,1
584,2247543.5,2256678.5,0.0,228790.81,2518460.8,2364957.8,-2186585.5,18,1,1,0,0,1
152,467011.47,472739.62,88995.77,273068.5,887870.0,480862.2,-718135.5,5,0,1,0,0,1
152,1131776.6,1135199.0,38810.86,220418.12,1551884.8,1232977.4,-1360250.5,8,0,1,0,0,1
245,381556.1,343131.4,4370.33,906688.3,1334489.2,399390.47,-413878.12,12,0,1,0,0,1
152,569732.8,520167.8,48322.58,1780971.0,2399017.8,598573.2,-764377.6,8,0,1,0,0,1
159,792538.9,735628.56,0.0,122361.91,874564.25,741530.5,-710610.25,10,1,1,0,0,1
160,401161.84,406672.53,128660.93,0.0,615311.9,388838.2,-672141.94,5,0,0,0,1,1
161,451662.9,457345.9,80706.08,242707.05,887598.4,448068.38,-678670.75,5,0,1,0,0,1
152,832083.94,951607.25,204266.28,0.0,1305003.8,815762.3,-1445518.8,5,0,0,0,1,1
520,165028.1,166086.27,99783.05,0.0,206111.94,111715.2,-216642.66,10,0,0,0,1,1
