step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,OrigBalanceDiff,DestBalanceDiff,hourOfDay,highValue,type_CASH_OUT,type_PAYMENT,type_TRANSFER,isFraud
584,0.0,0.0,13505.33,3953184.8,4867213.5,113150.45,-186802.05,8,0,1,0,0,1
584,0.0,0.0,145049.9,3961098.0,4918134.5,370848.2,13947.79,18,0,1,0,0,1
584,213685.1,92421.02,0.0,3786609.5,4400407.0,127263.7,-303998.2,5,0,1,0,0,1
584,0.0,0.0,76811.7,3906080.2,4646221.5,498124.38,-61521.15,18,0,1,0,0,1
584,121001.47,13799.14,0.0,3833824.2,4536762.5,55842.08,-289693.2,5,0,1,0,0,1
584,0.0,0.0,23752.3,3980899.0,5060997.5,77134.33,-151105.03,9,0,1,0,0,1
584,110712.72,0.0,172654.45,3845464.8,4410423.5,892564.2,-32021.08,18,0,1,0,0,1
584,84236.09,0.0,0.0,3946716.5,4890988.5,19073.46,-256193.69,5,0,1,0,0,1
584,287899.84,171257.27,32605.18,3591548.2,3826599.0,569999.56,-252917.84,16,0,1,0,0,1
584,0.0,0.0,0.0,3951661.0,4902766.0,0.0,-245765.19,5,0,1,0,0,1
584,63657.97,14851.27,0.0,3967199.2,4973134.5,0.0,-312178.06,5,0,1,0,0,1
584,283014.47,52396.02,21358.28,3758375.0,4275040.0,396789.8,-208926.55,14,0,1,0,0,1
584,283728.22,196364.4,0.0,3563111.2,3864027.0,382285.2,-257732.38,10,0,1,0,0,1
584,63449.6,0.0,0.0,3980993.5,5041422.5,0.0,-280197.72,5,0,1,0,0,1
584,56169.22,0.0,0.0,3904062.8,4695533.5,138714.45,-196767.6,10,0,1,0,0,1
584,156835.47,0.0,69066.72,3767381.0,4202832.0,836581.4,-29420.58,18,0,1,0,0,1
584,113181.22,72057.4,0.0,3942549.0,4871070.5,0.0,-331355.1,5,0,1,0,0,1
584,346938.47,173149.14,0.0,3695677.0,4174618.5,226054.81,-332653.97,5,0,1,0,0,1
584,36560.6,0.0,32307.96,3945041.5,4883909.0,213633.81,-183852.22,10,0,1,0,0,1
584,0.0,0.0,0.0,3938963.8,4829497.0,0.0,-303881.4,5,0,1,0,0,1
584,183750.22,0.0,105855.07,3697699.0,3986846.5,854882.9,-85795.77,18,0,1,0,0,1
584,141955.47,0.0,104547.24,3683451.0,4021851.0,741323.25,-64339.78,18,0,1,0,0,1
584,122856.09,0.0,0.0,3936105.0,4865342.5,53446.83,-348182.44,5,0,1,0,0,1
584,310886.34,65018.27,8068.86,3673329.2,4155508.5,244031.95,-312882.03,5,0,1,0,0,1
584,84147.34,0.0,0.0,3901305.5,4718331.0,80937.33,-200688.45,5,0,1,0,0,1
584,55785.47,0.0,49092.96,3952772.2,4888904.5,204324.2,-154700.1,14,0,1,0,0,1
584,65671.1,0.0,0.0,3910643.8,4733738.5,125480.95,-156523.78,10,0,1,0,0,1
584,0.0,0.0,66124.75,3957979.8,4902638.5,342298.38,-113689.34,17,0,1,0,0,1
584,315529.47,290571.9,1981.54,3782716.8,4443033.5,189558.08,-340095.38,5,0,1,0,0,1
584,48685.1,0.0,49927.3,3934408.0,4822560.0,283479.97,-162440.28,15,0,1,0,0,1
584,163958.72,0.0,83535.92,3865807.0,4568396.5,832194.5,-98305.34,18,0,1,0,0,1
584,47871.84,0.0,8833.16,3942269.8,4886891.0,277859.22,-168464.16,12,0,1,0,0,1
584,0.0,0.0,36270.0,3872940.2,4521001.0,527930.75,19180.35,18,0,1,0,0,1
584,0.0,0.0,6628.77,3950425.0,4888034.0,276122.47,-78637.84,16,0,1,0,0,1
584,294831.6,147185.64,41812.99,3579568.0,3954119.2,497600.2,-237625.1,13,0,1,0,0,1
584,118970.22,0.0,129235.21,3817233.5,4298001.0,740236.8,-78909.78,18,0,1,0,0,1
584,137652.34,9994.77,0.0,3916399.2,4800537.5,51459.96,-309677.7,5,0,1,0,0,1
584,0.0,0.0,0.0,3940886.0,4836593.5,0.0,-137290.22,7,0,1,0,0,1
584,0.0,0.0,59352.44,3937115.0,4820569.5,515730.16,-94633.02,18,0,1,0,0,1
584,0.0,0.0,65006.5,3936162.0,4775546.5,261661.45,-11590.46,18,0,1,0,0,1
584,192277.84,0.0,35059.83,3844347.0,4524025.0,416559.4,-187017.95,17,0,1,0,0,1
584,16570.59,0.0,0.0,3933227.2,4797123.0,107140.58,-176246.66,8,0,1,0,0,1
584,0.0,0.0,81035.07,3888529.5,4571490.5,533746.94,-68365.84,18,0,1,0,0,1
584,50581.34,0.0,0.0,3973202.5,5003648.0,0.0,-315497.3,5,0,1,0,0,1
584,144881.97,0.0,0.0,3905548.2,4711202.5,239072.08,-210378.06,10,0,1,0,0,1
584,0.0,0.0,31806.35,3946736.8,4829897.0,264820.97,-3121.84,18,0,1,0,0,1
584,334883.84,37793.64,89640.91,3697915.2,4188065.2,656060.7,-228233.62,17,0,1,0,0,1
584,165389.72,0.0,24357.4,3866972.2,4614927.0,298850.84,-203584.77,15,0,1,0,0,1
584,0.0,0.0,100373.61,3859187.8,4413625.5,567733.75,-91128.9,18,0,1,0,0,1
584,229351.1,2106.9,26822.07,3811421.5,4474295.0,241338.08,-177264.55,9,0,1,0,0,1
584,87344.47,0.0,66351.57,3835343.0,4413601.0,584173.3,-159450.1,18,0,1,0,0,1
584,96288.72,0.0,51646.46,3744749.5,4194559.0,466293.16,-115251.46,18,0,1,0,0,1
584,242348.84,171083.4,0.0,3684659.8,4089203.8,308431.84,-217345.12,11,0,1,0,0,1
584,84830.22,0.0,0.0,3903497.5,4760803.5,0.0,-286507.03,5,0,1,0,0,1
584,124060.59,0.0,0.0,3644374.0,3944158.5,198570.95,-244225.12,8,0,1,0,0,1
584,163380.97,14168.14,0.0,3903847.0,4747033.0,0.0,-457569.75,5,0,1,0,0,1
584,134551.22,1156.02,34322.5,3776270.5,4257693.5,453712.6,-119595.96,18,0,1,0,0,1
584,0.0,0.0,37333.92,3949546.0,4847325.0,245524.08,-137350.28,18,0,1,0,0,1
584,0.0,0.0,45352.28,3933585.5,4766253.0,463453.84,-99722.46,18,0,1,0,0,1
584,199226.34,83322.28,0.0,3784528.0,4400382.5,214702.2,-258922.4,6,0,1,0,0,1
584,306544.22,136828.27,0.0,3763544.8,4372067.5,0.0,-370223.9,5,0,1,0,0,1
584,223413.95,77140.15,4990.75,3828423.8,4507906.5,347817.97,-233481.78,11,0,1,0,0,1
584,0.0,0.0,35506.1,3911477.0,4719093.5,305753.22,-134887.84,17,0,1,0,0,1
584,190572.1,0.0,47554.55,3703160.8,4073079.2,431286.38,-139278.22,17,0,1,0,0,1
584,131963.6,38905.14,0.0,3898199.2,4730480.0,226500.31,-167547.97,9,0,1,0,0,1
584,231993.84,104027.27,0.0,3697206.0,4244682.0,296328.97,-220987.1,8,0,1,0,0,1
584,0.0,0.0,14936.46,3944326.5,4822407.5,166515.7,-136167.84,15,0,1,0,0,1
584,98589.97,0.0,122726.3,3876197.0,4527618.5,793702.25,-43429.96,18,0,1,0,0,1
584,23876.72,0.0,94405.7,3920177.5,4664354.5,796922.9,-116806.77,18,0,1,0,0,1
584,363201.97,132821.89,12892.27,3752143.0,4381331.5,341373.47,-281840.3,6,0,1,0,0,1
584,40716.6,0.0,0.0,3812952.2,4446946.5,222650.95,-161541.16,10,0,1,0,0,1
584,250053.45,42285.77,83976.49,3635444.5,3891044.8,659005.75,-184826.16,18,0,1,0,0,1
584,0.0,0.0,138733.28,3940216.8,4792024.0,568857.3,12798.1,18,0,1,0,0,1
584,72366.1,0.0,52962.27,3875832.0,4587011.5,304488.1,-148696.72,17,0,1,0,0,1
584,122993.47,98896.65,0.0,3917961.5,4762988.0,196948.58,-275078.56,6,0,1,0,0,1
584,0.0,0.0,53583.27,3877927.2,4570956.5,569234.06,-78596.15,18,0,1,0,0,1
584,184999.34,0.0,68308.5,3739029.0,4131560.8,558112.7,-117289.15,18,0,1,0,0,1
584,0.0,0.0,0.0,3985003.0,5081262.0,0.0,-282854.25,5,0,1,0,0,1
584,204688.22,5537.65,26747.54,3895980.2,4691181.5,392284.72,-211313.95,13,0,1,0,0,1
584,0.0,0.0,0.0,3979120.8,5054282.0,0.0,-322115.84,5,0,1,0,0,1
584,235019.45,37446.02,0.0,3771879.2,4320169.0,375845.1,-202282.6,12,0,1,0,0,1
584,41505.6,0.0,65468.18,3816768.8,4276363.5,613443.94,-109997.59,18,0,1,0,0,1
584,101447.22,0.0,0.0,3961797.0,4973554.5,53968.08,-319675.88,5,0,1,0,0,1
584,0.0,6515.65,48644.19,3968134.5,4986555.5,0.0,-271296.25,5,0,1,0,0,1
584,176953.45,55103.4,0.0,3889827.8,4692720.0,86398.7,-348323.03,5,0,1,0,0,1
584,262072.84,19735.02,119940.13,3511659.2,3580232.8,918062.5,-156033.22,18,0,1,0,0,1
584,107553.84,0.0,41629.33,3761830.5,4269288.5,448139.53,-118396.27,17,0,1,0,0,1
584,124548.34,0.0,56636.68,3794713.2,4391909.5,361912.97,-144346.9,15,0,1,0,0,1
584,0.0,0.0,42722.5,3956134.5,4825488.0,408704.1,-40392.34,18,0,1,0,0,1
584,0.0,0.0,42908.99,3977550.5,4965028.0,283836.72,-23908.46,18,0,1,0,0,1
584,77398.72,0.0,0.0,3907416.2,4703786.0,0.0,-229572.94,5,0,1,0,0,1
584,0.0,0.0,30294.38,3934704.0,4767899.0,282037.97,-101767.02,18,0,1,0,0,1
584,46192.72,0.0,0.0,3910890.5,4751602.0,121782.58,-213162.0,11,0,1,0,0,1
584,103437.59,0.0,21361.27,3800932.5,4330783.0,279621.97,-172135.45,13,0,1,0,0,1
584,46509.84,0.0,0.0,3901672.0,4707766.5,0.0,-244366.31,5,0,1,0,0,1
584,5506.84,0.0,0.0,3937534.8,4845191.5,49433.83,-178555.78,6,0,1,0,0,1
584,163206.1,17693.4,0.0,3634857.0,3955675.2,382331.72,-163023.1,14,0,1,0,0,1
584,135873.22,0.0,0.0,3930946.0,4842795.0,0.0,-340206.38,5,0,1,0,0,1
584,125859.22,49390.27,0.0,3942969.5,4896204.0,0.0,-383886.47,5,0,1,0,0,1
584,0.0,0.0,0.0,3941772.8,4857459.5,0.0,-197908.45,5,0,1,0,0,1
584,97103.34,0.0,88145.27,3891686.5,4664457.5,381546.84,-156129.6,15,0,1,0,0,1
584,18292.34,0.0,102442.7,3906513.5,4703760.5,547786.8,-83329.4,18,0,1,0,0,1
584,96368.72,0.0,111014.79,3885096.8,4573145.0,784793.75,-69447.71,18,0,1,0,0,1
584,218136.34,0.0,55283.69,3791169.5,4358807.0,591694.9,-138165.1,18,0,1,0,0,1
584,185117.1,30397.9,11877.14,3822978.5,4480220.5,264142.97,-231227.19,10,0,1,0,0,1
584,93525.09,0.0,0.0,3885078.8,4656433.5,96659.45,-202166.72,6,0,1,0,0,1
584,0.0,0.0,15094.02,3920521.5,4736903.0,233026.08,-92687.77,17,0,1,0,0,1
584,100825.84,0.0,30459.92,3838562.5,4453477.5,281549.22,-171814.1,12,0,1,0,0,1
584,0.0,0.0,37855.96,3896518.5,4617386.5,304222.1,-46545.52,17,0,1,0,0,1
584,79837.6,19981.27,0.0,3943085.5,4886850.5,0.0,-334247.7,5,0,1,0,0,1
584,0.0,0.0,158473.39,3968883.8,4931529.0,716735.25,82616.16,18,0,1,0,0,1
584,0.0,0.0,83786.25,3925131.0,4726599.5,543370.06,-28024.15,18,0,1,0,0,1
584,6098.47,0.0,96582.72,3899827.8,4637583.0,753577.2,15429.48,18,0,1,0,0,1
584,0.0,0.0,8976.6,3901284.5,4687415.0,231568.95,-123860.46,16,0,1,0,0,1
584,236965.1,78306.4,0.0,3777559.2,4421804.0,37090.83,-264244.72,5,0,1,0,0,1
584,246050.72,60591.14,0.0,3853112.8,4587423.5,75623.46,-282153.5,5,0,1,0,0,1
584,123975.09,54874.9,0.0,3924311.2,4800864.5,57152.83,-299773.47,5,0,1,0,0,1
584,107769.59,0.0,0.0,3918043.8,4752067.0,46341.96,-253744.28,5,0,1,0,0,1
584,13832.34,0.0,0.0,3926692.8,4757154.5,188294.95,-99250.96,11,0,1,0,0,1
584,253838.34,45732.64,89733.23,3816127.0,4373104.0,515778.47,-244111.44,16,0,1,0,0,1
584,0.0,0.0,50331.99,3959907.0,4903225.0,288047.34,-44118.28,18,0,1,0,0,1
584,0.0,0.0,104450.61,3965810.2,4923499.0,592697.8,44448.92,18,0,1,0,0,1
584,169499.45,0.0,81674.46,3672763.8,3930583.0,831403.8,-104422.09,18,0,1,0,0,1
584,31789.34,0.0,37115.04,3912339.2,4716909.5,383503.97,-92306.34,17,0,1,0,0,1
584,29496.47,0.0,56079.5,3880010.5,4611734.0,327712.47,-106917.59,16,0,1,0,0,1
584,0.0,0.0,33017.74,3959392.0,4924114.5,18108.46,-161304.03,7,0,1,0,0,1
584,48666.84,0.0,83882.74,3919355.5,4740247.0,689375.44,-96119.9,18,0,1,0,0,1
584,25165.34,0.0,12813.63,3823704.0,4387174.5,360361.97,-59243.21,18,0,1,0,0,1
584,0.0,0.0,1043.93,3978393.5,4998472.5,113245.08,-141344.78,14,0,1,0,0,1
584,120502.22,0.0,0.0,3869102.8,4560549.0,178017.58,-252146.45,6,0,1,0,0,1
584,0.0,0.0,26916.46,3949601.2,4825947.0,354686.38,-38301.9,18,0,1,0,0,1
584,0.0,0.0,23756.19,3885439.2,4622884.0,275159.72,-130885.46,17,0,1,0,0,1
584,283850.84,176735.27,0.0,3772837.0,4392522.0,74087.33,-379216.0,5,0,1,0,0,1
584,106340.72,55632.64,0.0,3869139.2,4621041.0,42919.83,-304714.75,5,0,1,0,0,1
584,272780.22,164771.39,16878.02,3895611.2,4739063.5,150639.2,-358661.9,5,0,1,0,0,1
584,342709.6,284533.78,0.0,3733627.0,4312874.5,190403.81,-367498.84,5,0,1,0,0,1
584,108589.59,0.0,0.0,3846247.2,4543961.0,210179.95,-219180.19,9,0,1,0,0,1
584,306053.84,232768.14,0.0,3728383.0,4328999.5,191454.7,-344678.44,5,0,1,0,0,1
584,0.0,0.0,71493.03,3899040.2,4620012.0,553528.94,-44852.71,18,0,1,0,0,1
584,20696.72,0.0,7392.75,3854819.8,4515716.0,414671.16,-106699.59,17,0,1,0,0,1
584,43399.6,0.0,0.0,3899171.8,4700734.5,0.0,-267825.62,5,0,1,0,0,1
584,295400.47,260981.02,0.0,3888495.0,4728547.5,0.0,-426086.2,5,0,1,0,0,1
584,179487.72,31757.9,17323.55,3897010.5,4717144.5,186154.81,-225986.84,7,0,1,0,0,1
584,190625.6,146014.89,0.0,3912795.0,4763591.0,31998.46,-345480.2,5,0,1,0,0,1
584,2160.59,0.0,0.0,3933466.5,4775882.5,76556.7,-156043.4,7,0,1,0,0,1
584,79153.97,0.0,69416.9,3778008.8,4226537.5,658380.25,-116860.46,18,0,1,0,0,1
584,0.0,0.0,58178.84,3925498.0,4683417.5,408623.4,-37645.96,18,0,1,0,0,1
584,65762.1,0.0,83734.68,3914192.2,4744008.5,563061.5,-76076.4,18,0,1,0,0,1
584,170606.84,0.0,0.0,3944407.8,4874350.0,132502.58,-273639.44,5,0,1,0,0,1
584,117697.22,0.0,0.0,3923899.8,4809414.5,68974.96,-285963.06,6,0,1,0,0,1
584,62882.72,0.0,11007.41,3905411.5,4698793.5,482469.9,-182769.16,17,0,1,0,0,1
584,114137.84,0.0,109546.98,3866904.8,4467864.0,796956.75,-15843.21,18,0,1,0,0,1
584,0.0,0.0,0.0,3993011.8,5099265.5,0.0,-119963.71,9,0,1,0,0,1
584,29081.1,0.0,4586.63,3977553.2,4998815.0,116462.2,-224106.0,8,0,1,0,0,1
584,40192.84,0.0,0.0,3959803.2,4967346.0,0.0,-222856.23,6,0,1,0,0,1
584,98710.22,0.0,258.86,3874388.8,4644262.5,103968.45,-278360.28,6,0,1,0,0,1
584,185134.95,0.0,0.0,3952803.0,4914310.5,0.0,-422010.75,5,0,1,0,0,1
584,149432.84,89915.4,0.0,3931879.2,4878903.0,0.0,-368868.62,5,0,1,0,0,1
584,318770.1,155759.77,21402.13,3512097.0,3808092.8,506617.4,-204781.88,14,0,1,0,0,1
584,16831.22,0.0,23753.04,3907008.0,4721986.0,170675.81,-138853.84,14,0,1,0,0,1
584,136840.22,0.0,95041.23,3804484.8,4359363.0,440103.16,-162875.22,17,0,1,0,0,1
584,322421.22,91813.4,0.0,3784158.8,4397604.0,256343.2,-300610.03,8,0,1,0,0,1
584,0.0,0.0,174472.86,3935941.0,4690735.0,812489.06,66057.92,18,0,1,0,0,1
584,55075.47,0.0,65126.73,3856205.8,4479627.5,614012.1,-84695.27,18,0,1,0,0,1
584,222729.6,0.0,0.0,3857040.0,4577447.5,364777.47,-210578.95,14,0,1,0,0,1
584,0.0,0.0,736.43,3932320.8,4824793.0,127056.58,-180445.34,7,0,1,0,0,1
584,0.0,0.0,104854.52,3964995.8,4881822.0,442604.6,-69723.96,18,0,1,0,0,1
584,171282.22,16080.9,30842.99,3516143.2,3711404.8,555956.0,-171566.45,17,0,1,0,0,1
584,103547.97,0.0,62260.4,3735400.0,4176892.5,396840.03,-99329.84,18,0,1,0,0,1
584,0.0,0.0,15827.99,3939522.5,4808349.5,300451.84,-21491.77,18,0,1,0,0,1
584,64679.34,19640.52,0.0,3924259.5,4814478.5,0.0,-353592.9,5,0,1,0,0,1
584,73560.34,0.0,121250.14,3849007.8,4468916.0,580895.5,-82293.21,18,0,1,0,0,1
584,0.0,0.0,109309.02,3971310.0,4929223.0,493406.97,80696.29,18,0,1,0,0,1
584,115772.59,0.0,0.0,3932192.8,4788053.5,355949.84,-208065.0,14,0,1,0,0,1
584,115257.97,60596.02,0.0,3857762.2,4541067.0,65922.2,-284678.56,5,0,1,0,0,1
584,132133.1,73626.9,0.0,3942908.8,4891139.5,0.0,-385748.16,5,0,1,0,0,1
584,87606.59,0.0,28442.38,3856838.0,4564460.5,234066.08,-234253.72,10,0,1,0,0,1
584,184087.72,0.0,27042.21,3838806.0,4475310.5,546992.5,-155459.66,18,0,1,0,0,1
584,145604.34,0.0,16465.08,3759800.8,4290657.5,441104.53,-153008.72,15,0,1,0,0,1
584,44726.6,0.0,99397.84,3845456.8,4432460.5,537236.5,-67418.9,18,0,1,0,0,1
584,243284.1,0.0,20445.04,3770734.0,4350094.5,441387.03,-231183.38,14,0,1,0,0,1
584,72148.72,0.0,33605.07,3932648.0,4823495.5,209217.08,-166292.78,10,0,1,0,0,1
584,0.0,0.0,54327.77,3970421.0,4976991.0,305245.34,-70987.4,18,0,1,0,0,1
584,181873.34,0.0,24387.41,3888247.0,4663122.5,336799.1,-206646.95,10,0,1,0,0,1
584,52849.34,0.0,48318.19,3824066.5,4415702.5,517948.84,-61885.4,18,0,1,0,0,1
584,84505.97,0.0,22224.36,3833157.0,4358365.5,581846.0,-117398.52,18,0,1,0,0,1
584,0.0,0.0,49398.63,3917669.5,4700982.0,200643.7,-130542.52,16,0,1,0,0,1
584,0.0,0.0,65260.13,3898550.0,4619126.5,421233.8,-120854.27,18,0,1,0,0,1
584,267457.22,2088.4,37909.47,3581323.0,3794042.2,603652.06,-202941.5,17,0,1,0,0,1
584,119882.09,0.0,82192.44,3805403.5,4339214.0,401267.47,-85760.84,18,0,1,0,0,1
584,164264.97,46100.27,35609.94,3796739.0,4345640.5,583776.44,-214459.78,18,0,1,0,0,1
584,257330.22,95413.02,22424.41,3863629.5,4611163.0,278307.6,-266715.56,8,0,1,0,0,1
584,178049.72,0.0,0.0,3930750.8,4821947.0,123803.2,-281297.84,5,0,1,0,0,1
584,59693.47,0.0,44012.77,3865196.8,4529962.5,500558.4,-81893.65,18,0,1,0,0,1
584,241358.84,0.0,101425.53,3694576.0,4075334.5,688952.2,-149427.72,18,0,1,0,0,1
584,277547.1,215633.64,0.0,3788050.2,4374346.5,0.0,-451655.6,5,0,1,0,0,1
584,210047.45,140025.52,0.0,3892622.0,4726185.5,0.0,-351247.03,5,0,1,0,0,1
584,19311.97,0.0,0.0,3954636.2,4930435.5,0.0,-302316.5,5,0,1,0,0,1
584,28862.84,0.0,0.0,3911151.2,4773187.0,190967.45,-196018.95,8,0,1,0,0,1
584,0.0,0.0,0.0,3993991.8,5131958.5,0.0,-222760.31,5,0,1,0,0,1
584,191519.95,65497.77,1618.77,3834244.2,4506589.0,217342.2,-266242.5,10,0,1,0,0,1
584,8905.47,0.0,89201.58,3912828.2,4692821.5,521204.4,-46972.9,18,0,1,0,0,1
584,507.22,0.0,0.0,3925984.2,4762702.0,121160.7,-112706.02,10,0,1,0,0,1
584,129064.22,0.0,36862.61,3808674.0,4339937.0,514685.03,-104311.46,18,0,1,0,0,1
584,310826.47,198979.64,8058.28,3600037.5,3966100.2,458743.72,-266698.75,11,0,1,0,0,1
584,0.0,0.0,30916.28,3877065.5,4511546.5,679023.6,-46029.96,18,0,1,0,0,1
584,375120.84,253790.64,32912.05,3677871.2,4138266.2,439769.97,-277343.84,11,0,1,0,0,1
584,76459.22,0.0,56401.06,3938023.8,4846564.5,305714.34,-154771.22,11,0,1,0,0,1
584,0.0,0.0,111832.73,3932582.8,4743713.0,796742.75,5313.73,18,0,1,0,0,1
584,44397.6,0.0,23128.38,3927301.8,4811215.0,200129.58,-157496.28,11,0,1,0,0,1
584,28925.84,0.0,64357.85,3873847.2,4567766.0,545125.4,-96815.27,18,0,1,0,0,1
584,33771.84,0.0,37708.9,3915333.5,4769607.0,216487.81,-178435.28,9,0,1,0,0,1
584,274217.34,24379.27,55011.38,3654575.0,4045741.5,642906.2,-179045.78,18,0,1,0,0,1
584,250648.1,20834.4,10362.38,3710602.5,4214312.0,467437.03,-176272.55,15,0,1,0,0,1
584,125680.84,0.0,0.0,3910624.8,4696768.0,74037.2,-278864.75,5,0,1,0,0,1
584,208694.84,855.77,0.0,3837299.2,4568735.0,204692.08,-257775.81,7,0,1,0,0,1
584,35571.34,0.0,32421.33,3753553.5,4171775.8,465560.16,-54342.28,18,0,1,0,0,1
584,123971.22,0.0,53167.94,3840382.8,4446855.0,404553.9,-162382.97,18,0,1,0,0,1
584,106947.97,0.0,6001.27,3815455.0,4409448.5,382910.38,-157068.47,16,0,1,0,0,1
584,31902.22,0.0,3638.38,3753170.0,4193657.5,271852.47,-79475.46,17,0,1,0,0,1
584,0.0,0.0,65262.15,3955573.0,4878038.0,421210.03,-20379.71,18,0,1,0,0,1
584,118970.09,0.0,0.0,3896536.2,4695938.5,73948.08,-244340.45,6,0,1,0,0,1
584,0.0,0.0,70834.61,3907328.8,4638715.5,478730.6,-21240.96,18,0,1,0,0,1
