step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,OrigBalanceDiff,DestBalanceDiff,hourOfDay,highValue,type_CASH_OUT,type_PAYMENT,type_TRANSFER,isFraud
440,1842493.9,1522709.1,1797462.1,0.0,1274698.8,2342215.0,-757478.2,11,1,1,0,0,1
234,642881.8,676625.44,170037.56,0.0,1733912.1,1295270.0,-808441.4,9,0,1,1,0,1
487,2675329.5,511127.9,50298.4,797091.44,0.0,1145075.6,-778273.25,10,1,0,0,1,1
526,1557599.2,106018.77,592181.1,802097.8,1167428.5,632045.7,-1059157.8,6,0,1,0,1,1
361,808523.5,872342.4,368123.03,0.0,747471.7,1185546.2,61138.29,9,1,1,0,1,1
399,824444.94,2137411.0,0.0,1328163.8,3092170.2,2609091.0,-1404604.8,14,0,1,0,1,1
337,260795.6,851977.06,0.0,2744067.5,0.0,2065519.2,-886734.2,12,0,0,1,0,1
515,866948.56,0.0,434828.7,2520209.8,217555.81,2788311.8,112654.29,11,1,1,0,1,1
407,180516.34,3270617.2,914850.8,1734769.6,1366527.9,2161959.2,-1728350.5,10,0,1,0,1,1
324,2897060.8,2097189.5,736366.2,702544.3,705081.94,703337.8,-601389.75,6,1,1,0,0,1
468,2886938.5,0.0,17734.05,2740569.5,3653121.5,2827562.5,-2279400.2,9,1,1,0,0,1
488,2506809.8,2575697.8,0.0,2200681.5,0.0,1570099.9,-1698390.5,11,1,1,0,0,1
234,1089662.2,1325184.9,310976.3,161868.03,2586836.2,2189098.5,10370.29,8,0,1,0,0,1
427,2275009.2,866570.4,752440.75,1295462.1,785395.94,1552460.1,-310912.47,11,1,0,0,1,1
384,3299421.5,1475953.8,0.0,2912819.8,580259.8,1932311.9,-77700.02,7,1,0,-1,0,1
463,1835065.6,2874400.0,0.0,1396455.2,1135858.4,914558.75,-264722.84,9,1,1,0,0,1
281,0.0,1861697.0,1053126.1,471029.62,2090568.4,221445.45,-583429.7,12,0,0,0,0,1
388,1071072.9,531340.1,0.0,119622.31,0.0,3069539.5,-90349.71,11,1,1,0,0,1
295,535333.25,1943.65,312707.0,0.0,2024170.8,602906.06,-441722.4,8,1,0,0,1,1
538,3244280.2,234903.02,353694.38,872184.2,1882168.1,2196690.0,397772.8,15,1,0,0,1,1
326,1953325.5,1950039.0,942370.25,1188790.2,1705905.9,2436767.0,-944718.0,9,1,1,0,0,1
440,3369416.0,3868310.5,0.0,1825908.8,0.0,1771038.1,-950912.0,7,1,1,-1,0,1
529,114197.34,757384.2,469282.16,1439157.5,0.0,2448109.0,-598265.7,14,1,1,-1,1,1
443,283106.84,1042287.25,0.0,2064988.8,2522942.8,372211.97,-928319.8,11,0,0,0,0,1
343,0.0,0.0,610655.3,1697877.6,3069557.5,2749425.5,-1427522.5,5,1,1,1,0,1
447,2028513.8,2980472.0,0.0,0.0,595725.56,2065075.2,-1045499.25,12,1,0,0,1,1
423,1232714.0,201881.4,207453.1,958312.06,819880.94,1234952.5,-1487660.6,8,1,0,0,1,1
398,1049412.5,2890050.5,0.0,1145178.2,1145187.6,782653.25,-667305.56,10,1,1,0,1,1
272,918596.25,3488220.5,1740421.8,248725.34,1522764.4,1129345.1,-1723072.4,8,0,1,-1,0,1
501,684654.9,540039.6,0.0,0.0,1300112.8,1596633.8,126585.35,8,0,0,0,1,1
391,173494.22,1245042.5,0.0,2617546.8,1518969.6,2735199.2,-605710.6,8,1,1,0,1,1
415,63007.1,155404.14,1855471.5,0.0,0.0,1075263.9,-1647959.6,17,0,1,0,0,1
276,1998630.5,4409448.0,917558.8,0.0,0.0,1359836.0,-1056191.5,14,1,1,1,0,1
561,3453351.8,2647958.8,679364.94,1452640.4,0.0,2363799.0,-1368381.2,7,1,1,0,0,1
456,948296.25,923938.2,617038.94,1873086.9,0.0,1010187.6,-1331457.4,7,1,1,0,0,1
353,641911.3,2124007.5,893390.56,1514688.4,3981825.0,860341.6,-542226.3,8,0,0,0,1,1
328,996596.6,1465678.9,0.0,281711.2,2109491.0,1739369.6,-1892609.5,14,0,0,0,1,1
390,0.0,370231.8,589741.44,0.0,1911944.4,2074289.1,-2007586.4,10,0,0,0,1,1
447,2716575.2,2176434.8,0.0,317474.3,3380071.2,0.0,-1266264.6,11,1,0,0,1,1
340,2775601.2,2498415.8,935367.2,0.0,2728174.8,2602401.0,-910828.3,10,1,1,0,1,1
454,1097639.2,0.0,242101.1,0.0,1046457.25,93576.08,-88340.4,10,0,0,0,1,1
394,2157254.5,3096116.8,0.0,1551433.6,1385547.9,2104336.5,-37081.96,15,1,0,0,1,1
382,0.0,2245937.5,0.0,2355642.0,1967212.6,1353323.2,148836.72,9,1,0,0,1,1
493,1303768.4,1568887.2,0.0,409256.12,1509941.0,2055552.4,-600591.2,14,1,0,0,1,1
387,1087261.5,4081972.2,423939.84,535190.9,0.0,2616359.8,-294539.6,7,1,0,0,0,1
381,574971.56,114887.65,445272.25,2820350.5,2704561.5,1850037.5,-747182.56,9,1,0,0,1,1
486,1446142.5,0.0,125786.71,47019.4,0.0,2496419.2,552205.44,13,1,0,0,0,1
305,1646653.2,1791012.1,284406.2,0.0,3099482.5,1741528.4,-1822505.9,14,1,0,0,1,1
359,2488804.8,0.0,0.0,1253406.9,0.0,2430240.5,-789753.94,12,0,0,-1,0,1
499,553288.25,1755134.1,172989.69,0.0,3360901.0,2392423.8,240171.66,9,1,0,0,1,1
298,3097350.0,3203181.8,273072.6,1823560.8,210084.81,1644030.4,512138.16,13,1,1,-1,1,1
446,619651.25,176923.64,0.0,1715511.2,0.0,846102.94,-714399.1,7,0,0,-1,1,1
267,1234316.6,3154070.8,645320.3,1192161.1,1815034.2,1916932.8,-456096.38,15,1,1,0,0,1
437,1389746.8,306074.03,0.0,866987.25,1500957.5,1959035.2,-148318.9,14,1,1,0,1,1
284,2845008.8,1047293.6,861879.8,492890.47,834922.94,2256565.2,-359218.97,10,1,0,0,0,1
398,1220351.5,918144.2,0.0,0.0,2411782.5,0.0,-737937.7,9,1,1,0,1,1
382,595482.1,1789118.1,724508.2,2172658.2,1064730.9,2343412.0,213493.28,14,1,1,0,1,1
281,2675352.2,2063087.0,837070.06,76347.78,517089.8,381585.97,-1392064.1,8,1,1,-1,0,1
397,2790610.2,1508771.2,470674.2,0.0,779953.8,2466658.0,-484398.47,12,1,0,0,1,1
407,440993.72,91417.77,0.0,533935.25,0.0,157556.83,176338.28,7,0,0,-1,1,1
246,1368522.8,2990603.0,321693.3,0.0,0.0,1032666.0,-151365.84,9,1,0,-1,1,1
434,713257.2,472958.03,0.0,0.0,781008.75,2643122.8,-439488.16,12,1,0,-1,1,1
510,1356922.9,1264085.9,71123.66,571296.94,0.0,2300940.2,419008.4,8,1,1,0,1,1
495,371143.6,1221814.6,0.0,0.0,2064649.1,2784699.0,-57319.08,12,1,0,1,0,1
342,0.0,0.0,0.0,714511.44,1533530.9,2476964.2,600226.94,7,1,0,0,1,1
382,2229446.2,271995.53,0.0,200011.12,100559.68,1426199.9,-1243753.6,11,1,1,0,1,1
423,1013755.5,2221410.2,235048.69,2855684.2,685209.06,2137858.8,-1010914.2,12,1,0,0,0,1
377,1846962.5,0.0,0.0,0.0,1454057.6,1200555.9,-628013.25,8,0,1,0,0,1
427,1072642.5,329844.66,0.0,2990425.0,0.0,761470.4,27329.85,14,0,0,0,1,1
439,2791023.2,2897157.0,531077.94,854099.6,1097437.6,3342727.2,-1944755.6,7,1,1,-1,1,1
415,582776.7,638068.0,0.0,0.0,2132918.8,581463.75,48095.98,16,0,1,0,0,1
430,2391967.8,196.27,0.0,2008959.0,0.0,2494720.2,-1514150.8,12,1,0,-1,1,1
439,1649979.2,2419548.5,132466.25,0.0,3161509.8,891998.75,-530108.06,7,0,0,-1,1,1
407,2945745.0,2596782.0,370991.47,12107.03,517874.12,2275418.2,-402519.84,10,1,0,0,1,1
270,1417388.4,515186.9,0.0,1253229.1,0.0,1602322.1,561897.3,8,0,0,0,1,1
337,2291962.0,773876.2,0.0,0.0,1303458.8,663875.75,-1060219.2,9,1,1,0,0,1
406,502741.47,0.0,0.0,0.0,2795304.0,947239.8,-219319.44,14,0,1,0,0,1
302,345144.6,3012197.0,0.0,0.0,410759.3,3561411.0,442023.8,7,1,0,0,1,1
466,3415261.0,1425243.2,0.0,1078815.0,0.0,2153943.8,-218852.23,16,1,0,0,1,1
356,1422720.1,2547382.8,164841.75,480221.1,466592.75,2856292.2,-117607.21,8,0,0,0,0,1
322,2583293.5,2161469.0,1066946.0,0.0,0.0,3311627.8,-876263.75,15,0,1,0,0,1
299,0.0,0.0,0.0,0.0,0.0,1092767.0,176519.28,7,0,0,0,1,1
537,178345.34,344008.8,0.0,0.0,292763.44,3222696.8,-115533.21,11,1,1,0,1,1
444,1494474.2,912969.6,668468.1,0.0,0.0,770430.25,-785814.06,9,0,0,0,1,1
396,1486703.0,1789993.6,1339444.4,0.0,2777015.8,1453489.6,-1640484.8,11,1,1,0,0,1
354,1920603.9,1391042.4,0.0,1230568.9,1451731.4,1060632.0,-1100715.6,11,1,0,0,1,1
293,2191001.5,0.0,0.0,3712711.8,0.0,0.0,366155.53,7,0,0,-1,0,1
491,2264738.8,3027572.2,489648.6,0.0,992718.75,2991586.5,-424195.84,8,1,0,-1,1,1
397,1424234.5,0.0,0.0,0.0,855442.3,2174499.8,153800.84,6,0,0,0,0,1
401,399359.97,3110015.8,391037.56,0.0,0.0,3142226.0,-612513.4,11,1,0,0,1,1
373,922684.3,1002518.3,0.0,741376.4,241463.0,894053.6,-437508.38,9,1,0,0,1,1
512,1130128.6,3053562.0,1595162.9,2503588.5,1684142.1,1846421.9,-1593809.9,10,1,1,0,1,1
410,1744604.5,0.0,0.0,1932198.5,1069507.6,1760497.0,330219.66,8,1,1,0,1,1
372,2539128.0,0.0,0.0,2478230.5,0.0,2640964.8,-380251.97,14,1,1,1,0,1
354,3468757.0,880276.2,201221.81,2947702.0,3237800.8,3574211.8,-1150154.1,12,1,1,0,0,1
358,2292529.2,1525699.2,0.0,1254627.4,1182575.1,1469992.8,-821836.06,9,1,1,0,0,1
476,329637.72,2876010.5,62564.46,148175.1,1170070.8,1646159.5,-54841.58,7,1,1,0,0,1
289,781883.44,1852997.8,0.0,0.0,0.0,64608.46,-1084405.6,16,1,0,0,0,1
322,2567866.8,775762.5,1198681.9,0.0,3121674.2,2122812.2,-514780.9,14,0,1,0,0,1
536,1671412.0,0.0,0.0,1210711.5,907332.3,2338319.8,-988550.75,12,1,1,0,0,1
374,2599161.0,327824.28,619851.06,0.0,322529.25,1664012.6,-1431903.6,7,1,0,-1,1,1
326,849367.75,1076002.1,1204810.1,446070.62,0.0,895840.6,-1623936.8,10,1,1,0,0,1
540,1956501.6,423619.03,0.0,705404.4,2773240.2,1901505.9,-789135.06,11,1,0,0,1,1
328,1770155.2,0.0,57482.48,0.0,1262057.9,1421968.8,95321.29,12,1,0,-1,0,1
245,2650206.0,534817.6,0.0,1325442.0,2599544.5,2926319.0,-521414.75,9,1,0,0,1,1
282,2181384.8,3335754.2,0.0,0.0,3301500.5,3068740.8,-700991.6,10,1,1,0,0,1
349,3214362.2,1048483.8,31081.0,0.0,0.0,3083539.8,-517368.1,12,0,0,-1,1,1
406,1993831.5,1276364.0,81754.1,1008025.5,790492.2,915852.4,205939.95,12,1,1,0,1,1
272,1099698.5,3382281.0,0.0,2232295.0,0.0,990019.06,-964284.2,9,0,0,-1,1,1
435,2395760.5,1583219.2,0.0,2110990.2,2400304.0,1828646.4,-194311.34,13,1,1,0,0,1
295,1970767.6,2682515.5,1224992.5,0.0,755609.44,2726804.2,-59389.84,11,1,0,-1,1,1
407,0.0,0.0,0.0,2535398.2,0.0,2369063.0,-1264559.0,10,1,1,0,1,1
263,945069.8,1727581.2,182567.12,0.0,633445.94,0.0,-436700.47,14,1,0,0,1,1
324,2404348.2,0.0,0.0,1137418.1,469340.12,2636056.8,51275.85,11,0,1,0,0,1
521,1084077.2,2523347.8,0.0,564025.1,0.0,1127847.9,-1641470.4,8,0,0,-1,1,1
362,2767441.0,4367825.5,0.0,2115906.0,0.0,2935325.8,-1563411.2,15,0,0,0,1,1
422,1910154.2,1027387.8,0.0,0.0,0.0,1318013.9,-465947.25,9,0,1,0,0,1
320,1331952.9,1033008.56,0.0,841303.8,198087.94,0.0,-696640.75,5,0,0,0,1,1
403,1631630.4,885306.25,985786.2,1622954.5,463253.62,2772181.8,543003.56,9,1,0,0,0,1
324,178345.6,0.0,0.0,0.0,1568922.2,2297278.5,-355341.38,9,1,1,0,0,1
448,533164.7,1107887.1,237290.34,2992110.5,0.0,2684131.0,-495248.62,12,0,0,0,0,1
344,0.0,783830.56,0.0,0.0,1785561.9,668441.1,-1273873.8,9,0,0,0,0,1
384,625996.6,1895040.4,642296.5,0.0,1695835.2,2676525.5,-101525.46,14,0,0,0,0,1
396,2542488.2,2850728.8,45798.85,500618.62,1155993.4,1923522.8,-1257862.9,10,1,0,0,1,1
299,3379245.8,1575326.4,0.0,1567083.2,2044966.8,1767039.5,-1832524.5,15,0,0,0,0,1
219,0.0,1178982.0,182901.3,0.0,1303473.8,676243.06,-1139171.1,9,1,1,1,0,1
552,1463502.1,303370.53,0.0,0.0,2585098.8,1882310.5,321017.97,8,1,0,0,1,1
409,2557433.8,3307488.0,1385308.8,1180619.1,1352555.2,1672853.6,-567678.25,15,1,0,-1,1,1
466,1327979.6,2716337.5,0.0,883728.75,0.0,789854.75,-417390.1,15,0,0,0,0,1
401,621465.7,188684.9,686236.06,0.0,4029842.2,3099340.2,-1408060.4,12,0,0,0,0,1
501,228184.6,496538.03,327868.56,0.0,173616.81,2645079.5,-777415.06,12,0,1,0,0,1
398,3161800.0,2513489.8,1263726.4,0.0,1570183.2,1536183.5,-1577437.0,12,1,1,1,0,1
339,1472480.5,1275117.4,152313.88,373201.88,0.0,2415620.2,-1002349.8,9,1,0,0,0,1
550,0.0,0.0,0.0,724222.3,941614.75,1597895.0,-861364.56,9,1,1,1,0,1
340,1807691.0,0.0,534763.1,881141.8,410464.44,1662503.2,-244202.16,7,1,1,0,1,1
448,687806.94,467539.53,845547.94,0.0,407763.62,921014.4,-1978943.9,7,1,0,-1,1,1
382,1834034.9,0.0,1577559.5,0.0,110172.93,0.0,-1812558.9,11,1,0,0,1,1
353,960028.4,3340707.8,0.0,549026.2,646277.94,158707.7,-1913284.8,9,0,0,0,1,1
289,1046228.6,455015.03,0.0,2190716.5,593618.9,3456419.2,-1224379.8,7,1,0,0,0,1
404,546376.75,674638.4,395028.8,0.0,1482956.8,2313388.8,-1581335.9,13,0,0,0,0,1
369,922681.2,0.0,405464.2,1122467.4,0.0,3152641.5,-11960.28,15,0,0,0,1,1
272,1158072.9,2712284.2,67648.2,0.0,3614720.8,1946788.4,-1183724.6,13,1,0,0,1,1
473,2169771.5,2850275.5,533395.56,0.0,1734197.9,2990762.2,-4260.77,15,1,1,0,1,1
338,1994406.1,1934705.0,1451881.1,0.0,667794.44,3231605.0,-1229840.4,9,0,1,0,0,1
