step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,OrigBalanceDiff,DestBalanceDiff,hourOfDay,highValue,type_CASH_OUT,type_PAYMENT,type_TRANSFER,isFraud
583,2714877.0,2150250.2,0.0,782929.5,1016378.06,2800171.0,-481630.72,5,0,0,0,1,1
152,1988304.8,639093.06,723976.25,3435830.5,4487781.5,701912.94,-2262700.0,18,1,1,0,0,1
160,459310.8,0.0,299624.5,1362568.4,1449804.8,193792.95,-533640.7,9,1,1,0,0,1
568,2423574.8,2247689.0,671258.06,3282120.8,5010249.0,1634192.8,-2352782.0,17,1,1,0,0,1
569,3512676.8,3784556.5,875422.2,35723.66,748538.4,3066377.2,-805200.56,5,1,0,0,1,1
435,571222.5,286215.9,0.0,0.0,0.0,1094814.2,-565717.94,15,1,0,0,1,1
154,3735392.8,4893882.5,827630.4,1726564.5,3141043.8,3749307.5,594265.3,10,1,0,0,1,1
155,2345027.8,2340504.0,669994.4,3608853.8,5050882.5,2053284.8,-2495179.2,18,1,1,0,0,1
584,3348192.2,2601589.5,1700.91,945611.75,1303139.8,2464018.2,-393888.8,16,1,0,0,1,1
283,492330.97,133010.02,159935.95,2719130.0,3007115.5,0.0,150087.34,5,0,1,0,0,1
155,1989529.9,999598.25,110919.83,0.0,176611.56,1396413.1,-751326.75,17,1,1,0,0,1
584,1986542.1,1479963.9,450155.7,1632155.5,3794372.8,1246189.5,-2132785.5,6,1,1,0,0,1
153,3649.97,0.0,67527.66,1769626.5,1625790.4,586011.3,-652672.5,18,0,1,0,0,1
152,751619.06,752275.7,0.0,1245875.6,1799274.2,506177.9,-934464.2,18,1,1,0,0,1
583,2673336.2,3654263.2,86770.96,3668642.0,4933304.5,3108276.8,-2124655.0,13,1,1,0,0,1
153,1884733.5,2906943.8,0.0,420922.4,3436450.5,2506734.8,-2404984.2,5,1,1,0,0,1
152,193018.45,448734.8,226161.6,1910124.8,3554744.8,516502.2,-1414468.5,18,1,1,0,0,1
569,1275395.2,973853.8,0.0,561324.0,270356.56,869042.75,239718.95,18,1,0,0,1,1
584,3360168.8,3129622.8,660337.44,0.0,1041132.4,2977866.0,-2121260.0,18,1,1,0,0,1
154,180732.22,640951.3,245209.1,3197230.8,3576033.5,24205.7,-593997.4,18,1,1,0,0,1
578,3801691.5,4734262.5,1798427.2,0.0,0.0,3704736.8,737140.56,6,1,0,0,1,1
482,835419.6,451796.53,472406.9,3447091.8,4502470.0,1485458.5,-1381980.5,5,0,1,0,0,1
427,3751531.2,4459359.0,317801.7,765214.0,0.0,3579793.5,-198630.55,18,1,0,0,1,1
542,0.0,0.0,539450.9,0.0,0.0,0.0,313498.84,5,0,0,0,1,1
153,498989.53,220312.52,533395.25,1823972.0,2891218.5,354569.72,-805957.4,5,0,0,0,1,1
152,1456127.6,73132.15,325721.12,0.0,0.0,899202.75,-755823.6,7,0,0,0,1,1
152,0.0,0.0,75344.9,266469.72,383771.88,0.0,-492540.97,5,0,0,0,1,1
189,643677.6,1262825.5,337543.7,0.0,2175980.5,1030416.6,-1342961.5,5,1,1,0,0,1
582,11791.84,117528.9,520624.03,2136322.0,3280843.5,94349.7,-524672.44,18,1,1,0,0,1
153,3427291.5,3794854.5,508681.9,0.0,151055.81,3035878.8,267403.9,5,1,0,0,1,1
257,3264798.5,3048997.8,745605.06,0.0,705277.25,3090775.2,-1032057.4,5,1,0,0,1,1
152,3676018.2,3112109.8,242335.2,0.0,2809100.5,3466663.0,-2203708.0,18,1,0,0,1,1
501,473671.03,406674.62,0.0,1042447.8,2158233.8,802552.25,-654280.94,17,1,1,0,1,1
163,1888816.6,925568.2,853557.4,1722799.6,3488590.5,1151153.5,-1807768.8,18,1,1,0,0,1
572,2756473.5,3217516.2,892167.44,3302380.5,5104729.0,1686681.2,-2476904.5,6,1,1,0,0,1
173,745708.3,66177.52,730670.4,3400519.0,4339612.5,249233.08,-387952.47,18,1,1,0,0,1
549,581360.56,593994.56,539458.2,148832.81,0.0,28797.2,167392.47,5,0,1,0,0,1
152,910958.2,398836.62,362358.53,3530914.5,4599913.0,0.0,-1368534.2,12,1,1,0,0,1
187,3840375.2,5133550.0,2017198.5,706910.6,594072.0,3824904.2,-1277875.4,6,1,0,0,1,1
152,3100167.8,3772527.2,396851.75,3971233.0,5269568.0,2841924.8,-2431091.2,18,1,1,0,0,1
152,0.0,0.0,392242.03,3526552.8,4577237.0,0.0,-261981.34,11,0,1,0,0,1
550,0.0,0.0,0.0,2476680.2,937964.5,0.0,339588.28,18,0,1,0,0,1
284,553285.2,1563484.5,598047.75,2329654.0,3872290.0,12564.08,-1531087.2,18,0,1,0,0,1
556,1637685.5,2381162.0,0.0,2607592.5,4645043.0,2415404.5,-2348498.0,18,1,1,0,0,1
454,187811.6,0.0,0.0,0.0,195230.31,544757.56,-394863.3,5,1,0,0,1,1
152,1354983.6,2074262.1,1016731.1,2830655.2,4586334.5,2045931.2,-1986241.2,10,1,1,0,0,1
152,2253458.0,1232831.2,125004.05,3792769.2,5116287.0,1737719.6,-1927584.0,18,1,1,0,0,1
152,0.0,0.0,221170.81,806516.8,1737785.8,0.0,-64879.65,14,0,1,0,0,1
171,1915465.9,559179.6,1416709.5,0.0,841397.8,0.0,-539055.44,18,0,0,0,1,1
177,76579.97,0.0,60689.66,0.0,174328.06,357305.38,-1139277.6,5,0,1,0,0,1
205,3723159.2,4455188.5,1444027.4,0.0,0.0,3625697.5,750991.06,18,1,0,0,1,1
514,1963957.9,1301677.8,437615.75,0.0,0.0,2061269.5,-65422.34,5,1,0,0,1,1
581,1312574.0,1559218.4,0.0,1197530.6,2432161.0,1957808.8,-1072785.4,9,1,1,0,0,1
382,1228766.4,335400.9,0.0,314712.53,0.0,389993.84,347625.28,18,1,0,0,1,1
152,1362419.5,2173328.5,69418.07,339996.16,2074695.5,1185232.2,-1121599.2,18,1,1,0,0,1
161,2172126.0,2082759.9,324346.0,77156.34,927122.4,2013957.2,-212524.88,18,1,0,0,1,1
154,2334348.5,2165242.5,0.0,2044781.5,4657835.0,2606772.2,-2185963.5,18,1,1,0,0,1
153,0.0,0.0,1300915.4,3735969.5,4241098.5,0.0,-235759.77,5,0,1,0,0,1
543,1854274.5,1932211.6,0.0,458919.84,2620628.2,1994467.2,-1243337.9,5,1,1,0,1,1
155,1054657.8,2639392.8,148458.62,3794061.8,5132955.5,2133413.2,-2370762.2,12,1,1,0,0,1
200,2757145.5,3049691.0,747883.5,0.0,656087.8,2316008.2,671881.25,5,1,0,0,1,1
182,3208102.0,3292965.0,729293.8,0.0,1195634.8,3076464.8,-2049211.0,18,1,1,0,0,1
582,17648.84,33390.52,1094.68,223317.34,668076.75,201643.58,-398672.4,18,1,1,0,0,1
152,94396.09,0.0,254887.0,0.0,0.0,0.0,209302.84,17,0,0,0,1,1
329,1079433.5,586553.2,619455.56,3753096.2,5087101.0,963385.25,-2366620.8,5,1,1,0,0,1
152,3678099.8,4036342.5,541988.7,0.0,560939.25,3661659.0,-2043231.2,18,1,0,0,1,1
152,2011975.5,2313368.0,0.0,2595519.5,4590409.0,1961097.9,-2255381.8,8,1,1,0,0,1
311,2509841.5,3056316.8,0.0,2718485.8,4563395.0,2791841.5,-2304276.8,18,1,1,0,0,1
430,0.0,0.0,0.0,0.0,234294.94,0.0,-79153.84,17,1,0,0,1,1
336,1655043.5,1528437.6,0.0,2704785.2,3789487.8,1260495.0,-1973981.1,18,1,1,0,0,1
153,1821454.8,1791004.8,325454.38,0.0,0.0,2238486.2,-491378.6,6,1,0,0,1,1
568,1227944.2,1403393.5,2381.07,432958.6,702817.8,807546.8,-982797.7,18,1,1,0,0,1
584,3775830.0,4735595.5,1140399.4,833468.8,1557933.2,3303708.8,-49876.84,18,1,0,0,1,1
584,2520038.0,1690846.2,957095.94,0.0,0.0,777379.25,-855158.6,5,0,0,0,1,1
170,1737670.8,1138368.4,0.0,3460834.5,4810884.0,593922.06,-1759324.4,5,0,1,0,0,1
350,1489841.9,0.0,0.0,3427367.0,4331991.0,934398.25,-1641365.2,18,1,1,0,0,1
152,3747882.0,4511451.0,0.0,0.0,0.0,3511579.0,-145617.66,9,1,0,0,1,1
153,1887770.9,2198637.5,501414.1,3935417.5,5178218.5,2168558.5,-954514.2,18,0,1,0,0,1
584,1242450.8,2132050.0,0.0,585845.5,1620864.4,2161679.0,-1568556.8,7,1,1,0,0,1
152,1128838.5,2523209.8,0.0,2728482.5,4746862.5,1941872.0,-1996043.2,18,1,1,0,0,1
153,538499.56,2551379.8,796561.2,3845548.2,5152561.0,243751.08,-1892585.9,6,1,1,0,0,1
155,2305270.5,2155833.8,569908.1,1097449.4,1973510.2,1648302.9,-507441.25,10,1,0,0,1,1
164,2364913.8,3094167.2,954518.56,0.0,0.0,2067908.5,-101161.15,18,1,0,0,1,1
572,1305374.6,1704541.5,391635.28,776653.8,959769.8,1182230.0,-441525.0,18,1,1,0,0,1
153,1973100.0,1423981.5,0.0,0.0,1883044.1,1849856.5,-1890909.9,18,1,1,0,0,1
584,2733494.5,3045330.5,667000.06,0.0,796415.6,2362993.5,-962328.94,9,1,0,0,1,1
169,315707.97,0.0,0.0,0.0,0.0,175670.7,-190835.6,18,1,1,0,0,1
223,2463544.5,3826420.5,0.0,3520224.0,5057533.0,3132804.8,-2469423.8,9,1,1,0,0,1
584,1500398.1,1179624.8,190377.6,823386.25,0.0,1177674.2,428928.16,13,1,0,0,1,1
297,3784678.5,4902990.0,0.0,0.0,1078987.5,3776803.5,-2259585.2,5,1,0,0,1,1
169,2861725.5,3869341.5,917107.6,4000662.5,5266999.5,23002.58,-2104063.2,5,1,1,0,0,1
250,0.0,0.0,315896.97,2329688.2,2910944.8,0.0,-118203.09,17,0,1,0,0,1
295,82334.34,309452.66,352506.8,765704.25,1434979.4,45126.2,-378296.44,18,1,1,0,0,1
244,1179.72,0.0,513852.8,1761368.1,2575903.8,110464.08,-774270.75,18,0,1,0,0,1
583,0.0,325041.66,202888.19,1949512.6,2000800.6,0.0,473601.62,16,0,1,0,0,1
160,694966.75,707988.94,215819.77,2001487.2,2685420.5,464558.38,-636211.25,5,1,1,0,0,1
478,3839697.2,5105033.0,1678157.9,2379177.8,3077621.0,3818953.0,911068.56,18,1,0,0,1,1
152,1259575.9,1710425.9,215261.55,292009.06,2710372.8,1186922.0,-1569405.6,17,1,1,0,0,1
537,1566843.0,1290992.9,923368.75,2993982.0,4146595.5,466678.8,-774320.8,18,1,1,0,0,1
152,2104766.0,2945781.0,697860.25,2808891.0,4688208.5,2534659.0,-2307257.5,18,1,1,0,0,1
578,831866.4,726996.75,0.0,1690598.4,2828886.8,497305.97,-124766.77,7,0,1,1,0,1
580,1507735.6,1703431.2,0.0,0.0,1416354.9,1683504.4,-1650245.8,5,1,1,0,0,1
152,1553445.5,1412192.1,49645.3,0.0,0.0,1107075.9,14291.54,9,0,0,0,1,1
584,477462.72,1057377.9,509426.2,2239659.5,3403062.0,815963.94,-69105.78,15,1,1,0,0,1
582,3479608.8,3428993.0,0.0,698788.4,2700625.2,3247171.0,-2239524.0,18,1,1,0,0,1
246,729487.94,1681110.5,673039.4,3867427.2,5069738.0,649156.7,-1389542.2,17,1,1,0,0,1
153,1495502.2,1128416.9,41003.0,1543229.6,3677976.8,1447074.9,-1870751.0,6,1,1,0,0,1
227,1295950.8,2070169.2,151902.61,0.0,0.0,496807.16,-84998.52,5,0,0,0,1,1
584,2718907.5,2321077.0,208978.8,0.0,0.0,2428847.5,139723.28,18,1,0,0,1,1
267,0.0,145815.39,0.0,3778912.8,4282944.0,0.0,756586.06,16,0,1,0,0,1
583,424267.03,0.0,247929.92,1193716.9,0.0,11817.95,-654757.4,11,0,0,0,1,1
584,388674.97,0.0,632449.9,1319168.4,1320082.0,0.0,502316.03,6,0,0,0,1,1
158,3736881.5,3879765.0,1276222.0,873463.6,2679982.2,3546115.2,-675442.5,18,1,0,0,1,1
544,2026132.6,1365323.0,161700.45,0.0,2605259.2,2551932.2,-2169668.5,6,1,1,0,0,1
496,3810548.5,4905158.5,619547.9,0.0,3268929.0,3678812.2,-1449770.4,18,1,0,0,1,1
419,527990.94,0.0,0.0,3233485.0,2949929.5,413733.38,-1093086.4,18,0,1,0,0,1
490,129092.47,0.0,377135.97,435754.7,346821.2,0.0,266081.6,5,0,0,0,1,1
584,3762844.2,4417505.0,1037623.94,606547.2,0.0,3757310.8,-897911.8,14,1,0,0,1,1
155,2833288.8,2384131.8,997560.4,0.0,0.0,2322911.0,437671.62,18,0,0,0,1,1
153,1572961.8,1084228.8,513915.72,3475502.0,4672082.5,759656.2,-1061144.1,18,0,1,0,0,1
578,2713272.8,2827949.8,728721.6,262035.0,269786.25,2473065.2,175576.05,18,1,0,0,1,1
584,1046109.2,1615272.0,37706.99,0.0,0.0,1462815.0,-707422.6,18,1,1,0,0,1
156,2718840.2,2806859.2,0.0,3565537.5,4960630.5,1235085.1,-2515007.5,11,1,1,0,0,1
584,2327418.2,1259795.2,429767.03,0.0,1892223.2,1715847.9,-2089923.2,18,1,1,0,0,1
154,0.0,0.0,439873.1,103554.38,805024.3,0.0,-1019460.94,16,0,0,0,1,1
580,1232763.8,1298621.2,0.0,205321.23,1024769.6,1067164.9,-132205.4,18,1,0,0,1,1
194,2848758.0,1693360.8,533683.94,670762.3,435870.75,2000170.5,123065.41,9,1,0,0,1,1
168,379031.84,5257.15,24329.38,984972.2,1059758.2,361705.38,-759745.6,18,1,1,0,0,1
159,2670659.2,3181077.0,0.0,984458.2,4517434.5,2875574.5,-2519690.8,5,1,1,0,0,1
152,216867.72,200957.14,181507.31,1567882.9,2486212.8,0.0,-557809.8,16,0,1,0,0,1
345,1506876.5,1371845.2,792140.25,3804781.0,5097113.0,414406.2,-974293.1,18,1,1,0,0,1
579,0.0,0.0,441409.75,2245903.5,2710471.2,0.0,-159701.47,17,0,1,0,0,1
583,33404.84,0.0,152831.44,1343493.0,1581309.5,225085.45,-410305.62,5,0,1,0,0,1
209,1302698.4,1405147.9,524477.1,610672.56,35676.43,546332.56,379667.4,18,1,0,0,1,1
152,2633635.2,1463658.1,76275.46,3005596.2,4905904.5,2564046.0,-2341686.5,18,1,1,0,0,1
574,3009994.2,2447960.8,1168007.8,57688.1,0.0,1801409.9,375909.9,5,1,0,0,1,1
153,0.0,1262451.4,168053.62,3900602.0,5123948.5,0.0,-165594.28,18,0,1,0,0,1
584,1564139.0,1253839.9,236552.22,2858640.2,3967426.5,1263867.9,-1741783.2,18,1,1,0,0,1
468,281423.84,71830.28,438432.62,3793095.2,4191788.5,0.0,138634.53,18,0,1,0,0,1
580,874930.75,0.0,558063.5,2040579.6,1634013.6,0.0,-507381.38,18,0,1,0,0,1
297,240459.6,0.0,0.0,350332.9,0.0,0.0,-285590.22,12,0,0,0,1,1
225,3758468.8,4428664.5,0.0,0.0,0.0,3657984.0,-1821165.5,18,1,0,0,1,1
185,1206203.8,924551.2,85836.82,594354.2,1121761.5,505866.03,-369226.53,18,1,1,0,0,1
159,1161321.2,320362.28,0.0,2710035.2,3691640.0,904803.4,-956738.2,18,0,1,0,0,1
152,540563.56,1089792.5,509251.2,0.0,214085.44,802511.4,-582951.7,8,0,0,0,1,1
155,2565193.8,1167386.8,548956.9,0.0,0.0,1809043.6,567795.56,5,0,0,0,1,1
155,779117.25,193869.27,0.0,1785571.0,2459030.0,1991905.9,-1406245.9,18,1,1,0,0,1
519,0.0,0.0,0.0,1394232.0,494537.3,0.0,216494.4,5,0,1,0,0,1
579,310952.34,241175.02,596778.56,3635525.0,3590159.2,320950.34,276656.72,18,0,1,0,0,1
498,3340604.2,3957311.0,1111248.1,1304550.4,613783.56,3112462.5,366609.4,5,1,0,0,1,1
491,2476481.0,1310705.5,684617.7,0.0,0.0,2137714.8,406764.03,18,0,0,0,1,1
152,763179.6,1891997.8,470009.97,3092849.5,4486116.5,297479.34,-1743166.8,10,1,1,0,0,1
418,3624947.8,3767778.5,1074805.9,914456.94,4706413.0,3347284.8,-2541409.5,5,1,1,0,0,1
196,3628446.5,4354699.5,993455.8,2265593.0,1907047.0,3536099.8,10199.48,18,1,0,0,1,1
154,692906.2,1325870.8,0.0,3942124.5,5109556.5,1384629.2,365203.9,17,0,1,0,0,1
168,1430362.9,1439562.1,354397.9,1509519.2,3446240.2,1503022.5,-2039295.9,5,1,1,0,0,1
155,3829344.2,4880776.5,2026063.5,903561.94,1475600.4,3674911.2,88406.16,11,1,0,0,1,1
425,1607078.2,1307036.1,193507.55,0.0,1325865.2,1149588.9,-987004.06,5,1,0,0,1,1
156,1923114.5,1195995.5,571906.2,94460.09,2252152.2,664358.4,235820.45,5,0,0,0,1,1
153,1435741.1,1971262.9,98401.69,0.0,480469.62,1886501.1,-110979.34,18,1,0,0,1,1
463,0.0,51631.52,142403.2,75155.06,0.0,0.0,548524.7,17,1,0,0,1,1
198,793960.2,98010.77,0.0,50815.62,0.0,427259.38,150563.47,18,0,0,0,1,1
161,3613080.8,4218291.5,590039.2,0.0,0.0,3443143.2,426368.62,18,1,0,0,1,1
152,0.0,0.0,450332.9,897489.2,0.0,0.0,110338.85,18,0,0,0,1,1
152,1286387.9,420389.16,0.0,3264707.2,3873919.8,1857216.1,-1594153.8,18,1,1,0,0,1
153,3376788.5,3436992.8,1783439.4,2618401.8,1515895.5,2214055.5,-104044.71,6,0,0,0,1,1
153,864140.94,703407.5,464980.0,3589766.5,5004725.0,821068.4,-1540401.9,18,0,1,0,0,1
584,1010324.06,238042.14,1211012.8,409667.8,0.0,0.0,30903.79,5,0,0,0,1,1
583,0.0,229439.27,62906.62,3211373.0,3199726.5,0.0,494621.8,5,0,1,0,0,1
154,0.0,0.0,0.0,681762.2,726559.2,0.0,-525710.3,18,1,1,0,0,1
584,142112.6,0.0,303172.47,3709535.0,4515791.0,0.0,-294596.2,5,0,1,0,0,1
380,0.0,1277953.6,0.0,872703.75,2943533.0,600608.6,-896321.5,18,0,0,0,1,1
579,2596381.2,3130044.5,400295.4,0.0,0.0,2107597.0,-375566.47,5,1,0,0,1,1
153,2244621.8,1475426.9,0.0,501436.2,2516272.2,915200.06,-1834297.1,18,1,1,0,0,1
155,3618723.0,2474587.2,957615.75,745847.8,0.0,3139886.5,-8202.84,5,1,0,0,1,1
152,3412966.5,3720649.5,501836.2,0.0,2044168.4,3156118.0,-1830761.6,5,1,1,0,1,1
170,2314164.8,1987235.6,173497.36,0.0,0.0,2114036.2,80257.66,13,1,0,0,1,1
407,585078.75,0.0,297009.84,0.0,925249.8,196218.08,-20049.84,7,0,0,0,1,1
584,3384939.8,3279315.8,417313.2,1580644.6,1075079.4,2909315.8,170197.16,18,1,0,0,1,1
152,0.0,1009189.7,379165.3,2474363.0,2414118.5,0.0,-428662.88,13,0,1,0,0,1
182,209511.45,633885.44,230021.7,1352814.1,1276195.2,0.0,130950.85,18,0,0,0,1,1
152,1329051.5,959448.5,0.0,2049067.6,2515032.2,1133595.2,-1846036.0,18,1,1,0,0,1
